month,wisman,wisnus,usd_idr_avg,tpk_bintang,tpk_non_bintang,tpk_change_mom,tpk_ma3,lama_menginap_bintang,lama_menginap_non_bintang,inflasi_processed,indonesia_total,bali_share_pct,avg_sentiment_monthly,pct_negative_monthly,pct_positive_monthly,pct_neutral_monthly,wisman_growth_mom,wisnus_growth_mom,wisman_growth_yoy,wisman_ma3,wisman_ma6,wisman_zscore,is_anomaly,usd_volatility_3m,usd_change_mom,month_num,is_peak_season,is_covid_period,bali_share_change,wisman_precovid_mean,wisman_lag_1,wisman_lag_3,tpk_lag_1,sentiment_lag_1,wisman_trend_3m,sentiment_trend_3m,usd_trend_3m,is_postcovid,wisman_recovery_pct,crisis_component_tourism,crisis_component_economy,crisis_component_sentiment,external_risk_avg,external_risk_max,external_risk_range,physical_risk_score,media_risk_score,tourist_perception_score,external_risk_score,crisis_score,crisis_score_100,crisis_level
2012-01,253286,333199.0,9054.545454545454,59.65400000000001,34.71,-2.3899999999999864,59.98466666666665,3.744,2.68,3.65,8044462.0,36.66,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,-0.001202724071437844,-0.3996014148690994,0.21135571252983132,242826.66666666666,248810.33333333334,0.5711246623025147,0,32.12360179073025,0.0001631792335596849,1,0,0,-0.29000000000000625,501206.1666666667,253591.0,247565.0,62.044,0.3105777373502177,15841.500000000033,0.41676124287592975,28.181818181818603,0,50.54,0.3796660912790741,0.1733543181027763,0.2885265071045953,0.2274396884850328,0.476906819170759,0.4094866228194856,0.1644962631706797,0.0674201963512733,0.3389211472090893,0.2274396884850328,0.2885289090087435,28.85289090087435,AMAN
2012-02,225993,305934.0,8997.619047619048,56.338,32.96,-3.3160000000000096,59.345333333333315,3.694,2.76,3.56,8044462.0,36.66,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,-0.10775565961008504,-0.08182797667459984,0.09072612756099319,244290.0,243413.0,-0.6468387042648114,0,32.448432483160865,-0.006287052973799945,2,0,0,0.0,501206.1666666667,253286.0,221603.0,59.65400000000001,0.3105777373502177,-13798.999999999985,3.1971985790353577e-17,-27.72456709956654,0,45.09,0.5204489363225098,0.15215593430535124,0.2885265071045953,0.2153495073969405,0.4831230185864362,0.4273674026923153,0.0557556158941209,0.1215839198597854,0.3420292469169278,0.2153495073969405,0.34416355711131486,34.41635571113149,WASPADA
2012-03,230957,307616.0,9141.65909090909,57.65599999999999,32.55,1.3179999999999907,57.88266666666666,3.4599999999999995,2.88,3.97,8044462.0,36.66,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,0.021965282110507856,0.005497917851562839,0.11086687797909645,236745.33333333334,238832.5,-0.567050698422884,0,72.54531401938998,0.016008684356130676,3,0,0,0.0,501206.1666666667,225993.0,253591.0,56.338,0.3105777373502177,-11164.499999999989,3.1971985790353577e-17,43.556818181819935,0,46.08,0.4198248172271028,0.32003101754400803,0.2885265071045953,0.2381834954965652,0.4868527382358427,0.3685434508315163,0.1466364810986722,0.1183092874043264,0.3438941067416311,0.2381834954965652,0.3454182719479708,34.54182719479708,WASPADA
2012-04,225488,331378.0,9162.90476190476,59.128,35.25,1.4720000000000084,57.70733333333332,3.242,2.66,4.5,8044462.0,36.66,0.5890141576528549,0.0,100.0,0.0,-0.02367973259091516,0.07724565692291696,0.003489034463115992,227479.33333333334,235153.0,-0.8360787699034962,0,89.92430145588685,0.002324049801506689,4,0,0,0.0,501206.1666666667,230957.0,253286.0,57.65599999999999,0.3105777373502177,-252.49999999996757,0.13921821015131874,82.64285714285654,0,44.99,0.47932680897382995,0.25028888918485553,0.08219716846942902,0.2033758626552349,0.4990364890905701,0.4801955407489606,0.0188409483416095,0.0946905379413408,0.3499859821689948,0.2033758626552349,0.32716417571242723,32.71641757124272,WASPADA
2012-05,220700,525076.0,9252.673913043478,57.928,37.09,-1.2000000000000028,58.23733333333331,3.256,2.62,4.45,8044462.0,36.66,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,-0.021233945930603793,0.584522810808201,0.05568789522524842,225715.0,235002.5,-1.201745532344945,0,58.926747981042105,0.009797018900811638,5,0,0,0.0,501206.1666666667,225488.0,225993.0,59.128,0.5890141576528549,-5128.499999999973,5.12078429229651e-17,55.50741106719639,0,44.03,0.5141467303675277,0.2674590063607688,0.2885265071045953,0.1770951890487969,0.4309069434947473,0.3964357592347677,0.0344711842599796,0.0420671531930411,0.31592120937108337,0.1770951890487969,0.3625024687757986,36.25024687757986,WASPADA
2012-06,244080,569635.0,9405.833333333334,64.466,40.26,6.537999999999997,60.507333333333314,3.0,3.07,4.53,8044462.0,36.66,-0.5900372266769409,100.0,0.0,0.0,0.10593565926597193,0.08486200092938923,-0.00639929656587368,230089.33333333334,233417.33333333334,0.02326597971741605,0,122.83498370848692,0.016552990165788373,6,0,0,0.0,501206.1666666667,220700.0,230957.0,57.928,0.3105777373502177,9296.00000000004,-0.589525692164898,121.46428571428748,0,48.7,0.303148996063636,0.3650648656033076,0.9180074453353881,0.2145093901906501,0.4585690308945112,0.4333314067461731,0.025237624148338,0.1732954304723321,0.32975225307096534,0.2145093901906501,0.3623858872011319,36.23858872011319,WASPADA
2012-07,271512,524334.0,9432.272727272728,58.448,40.55,-6.017999999999994,60.280666666666654,2.994,2.87,4.56,8044462.0,36.66,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,0.11238938053097347,-0.07952636337303709,-0.042366783764337446,245430.66666666666,236455.0,1.6873578281374373,0,96.96441241328102,0.0028109570946464046,7,1,0,0.0,501206.1666666667,244080.0,225488.0,64.466,-0.5900372266769409,25406.000000000044,2.0155890702884817e-17,89.79940711462613,0,54.17,0.2985398168960464,0.26406143110512503,0.2885265071045953,0.1768721789638781,0.4182258966867657,0.3822815266287758,0.0359443700579899,0.0523829738633374,0.3095806859670926,0.1768721789638781,0.2645853618827373,26.45853618827373,AMAN
2012-08,254079,661334.0,9492.217391304348,56.272000000000006,42.91,-2.175999999999995,59.72866666666665,2.484,2.84,4.58,8044462.0,36.66,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,-0.06420710686820474,0.2612838381642235,-0.016634607569559257,256557.0,241136.0,0.7027443216668251,0,44.2617400042725,0.006355272558891789,8,1,0,0.0,501206.1666666667,271512.0,220700.0,58.448,0.3105777373502177,4999.500000000016,0.4503074820135794,43.1920289855074,0,50.69,0.4246631521575052,0.23978463338370873,0.2885265071045953,0.1656045715490674,0.3376639522595885,0.3115983071368692,0.0260656451227193,0.0977532135665426,0.26929971375350403,0.1656045715490674,0.31301814183707755,31.301814183707755,WASPADA
2012-09,257363,572359.0,9553.55,62.208000000000006,40.15,5.936,58.97599999999999,3.044,2.69,4.31,8044462.0,36.66,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,0.012925113842545022,-0.13453867486020676,-0.004167311561677711,260984.66666666666,245537.0,0.908544291542619,0,60.63996003102586,0.006461357359117903,9,0,0,0.0,501206.1666666667,254079.0,244080.0,56.272000000000006,0.3105777373502177,-7074.499999999995,3.1971985790353577e-17,60.638636363635946,0,51.35,0.3695761395252936,0.23920736103969847,0.2885265071045953,0.1990051685092751,0.3824205880524647,0.346566318783531,0.0358542692689337,0.1768103414682827,0.2916780316499421,0.1990051685092751,0.29476478745862134,29.476478745862135,AMAN
2012-10,255021,667703.0,9593.304347826086,65.378,38.01,3.1699999999999946,61.28599999999998,3.1,2.55,4.61,8044462.0,36.66,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,-0.009099987177644042,0.16658076486960116,0.0301173429200412,255487.66666666666,250459.16666666666,0.7160255426849228,0,50.92587724536024,0.004161212096664313,10,0,0,0.0,501206.1666666667,257363.0,271512.0,62.208000000000006,0.3105777373502177,471.0000000000032,3.1971985790353577e-17,50.54347826086921,0,50.88,0.3853062326944611,0.21527102863143988,0.2885265071045953,0.1825096762918542,0.461055510660782,0.4436848729907746,0.0173706376700074,0.0506770815892083,0.33099549295410075,0.1825096762918542,0.2925601478391978,29.25601478391978,AMAN
2012-11,242781,545348.0,9617.363636363636,60.172,33.93,-5.206000000000003,62.58599999999999,3.106,2.72,4.32,8044462.0,36.66,-0.6587278246879578,100.0,0.0,0.0,-0.04799604738433305,-0.1832476415412242,0.09556729827664778,251721.66666666666,254139.33333333334,-0.11394666355303867,0,32.226897983656364,0.0025079250762019,11,0,0,0.0,501206.1666666667,255021.0,254079.0,65.378,0.3105777373502177,-7290.999999999985,-0.48465278101908793,31.906818181818533,0,48.44,0.4244800520445202,0.18559293696708187,0.9317455649375915,0.2344420232113262,0.5654876608441599,0.548746080340311,0.0167415805038489,0.1546033762498767,0.3832115680457897,0.2344420232113262,0.377477218797829,37.747721879782894,WASPADA
2012-12,268072,719642.0,9635.52380952381,62.288,34.1,2.1159999999999997,62.612666666666655,3.012,2.47,4.3,8044462.0,36.66,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,0.10417207277340479,0.31960142881242803,0.05710376156882546,255291.33333333334,258138.0,1.313758693323249,0,21.17830729825452,0.0018882693684898477,12,1,0,0.0,501206.1666666667,242781.0,257363.0,60.172,-0.6587278246879578,6525.500000000038,8.029417935142508e-17,21.109730848863222,0,53.49,0.3044085308015034,0.17016848859134961,0.2885265071045953,0.2482261183488895,0.4923229937216388,0.3850111535103614,0.1073118402112774,0.1923341642152226,0.34662923448452915,0.2482261183488895,0.2580238353887514,25.80238353887514,AMAN
2013-01,232935,426360.0,9651.934782608696,54.758,31.0,-7.529999999999994,59.072666666666656,3.056,2.63,4.57,8802129.0,37.25,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,-0.13107299531469152,-0.4075387484332488,-0.08034790710895978,247929.33333333334,251708.5,-0.6493098875382333,0,17.292946921723008,0.0017031739435551252,1,0,0,0.5900000000000034,501206.1666666667,268072.0,255021.0,62.288,0.3105777373502177,-4923.0000000000055,0.4846527810190878,17.285573122530536,0,46.47,0.5373490481028222,0.19114825319194856,0.2885265071045953,0.2546988679694723,0.4187853546341766,0.2688009573469908,0.1499843972871858,0.2217493561466521,0.3235308592220258,0.2546988679694723,0.3693865592486112,36.938655924861116,WASPADA
2013-02,241868,369525.0,9680.375,54.848,29.55,0.0899999999999963,57.29799999999998,3.152,2.7,5.31,8802129.0,37.25,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,0.03834975422328113,-0.13330284266816772,0.07024553857862847,247625.0,249673.33333333334,-0.21787362757306164,0,22.69285970635524,0.0029465820099146,2,0,0,0.0,501206.1666666667,232935.0,242781.0,54.758,0.3105777373502177,-13101.999999999984,3.1971985790353577e-17,22.425595238097223,0,48.26,0.3732054942164862,0.2037960027419721,0.2885265071045953,0.2215930968683664,0.4194069745757445,0.32171899988614,0.0976879746896045,0.1410010743982419,0.32384166919280977,0.2215930968683664,0.2920627431670446,29.206274316704462,AMAN
2013-03,252210,431393.0,9708.547619047618,58.432,27.14,3.584000000000003,56.012666666666654,3.212,2.61,5.9,8802129.0,37.25,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,0.042758860204739735,0.16742574927271492,0.09202145853990129,242337.66666666666,248814.5,0.32142223390671065,0,28.306523626332655,0.0029102817863582153,3,0,0,0.0,501206.1666666667,241868.0,268072.0,54.848,0.3105777373502177,9637.500000000018,3.1971985790353577e-17,28.30641821946236,0,50.32,0.348269194806517,0.19163757091439812,0.2885265071045953,0.2000898259910856,0.3433828557220115,0.2799503127684883,0.0634325429535232,0.165267541478933,0.28582960976594324,0.2000898259910856,0.27350114630020883,27.350114630020883,AMAN
2013-04,242369,403211.0,9722.613636363636,56.584,31.95,-1.847999999999999,56.62133333333332,3.25,2.84,5.57,8802129.0,37.25,0.0,0.0,0.0,100.0,-0.03901907140874672,-0.0653279028635142,0.07486429433051867,245482.33333333334,246705.83333333334,-0.4366476843244766,0,21.50833834010588,0.001448828173682859,4,0,0,0.0,501206.1666666667,252210.0,232935.0,58.432,0.3105777373502177,250.49999999998184,-0.1552888686751089,21.119318181818986,0,48.36,0.45033889324508886,0.18500250539744198,0.2,0.2006009006544219,0.3476098713246722,0.3119301252667535,0.0356797460579187,0.1908376214252218,0.2879431175672736,0.2006009006544219,0.3090233084405349,30.902330844053488,WASPADA
2013-05,247972,456491.0,9756.5,60.202,32.22,3.617999999999995,58.405999999999985,3.048,2.73,5.47,8802129.0,37.25,0.7853827476501465,0.0,100.0,0.0,0.02311764293288343,0.1321392521533391,0.12357045763479846,247517.0,247571.0,-0.2566323668966051,0,24.649439894067882,0.0034853142276090043,5,0,0,0.0,501206.1666666667,242369.0,241868.0,56.584,0.0,-2118.9999999999764,0.23740250514996447,23.97619047619155,0,49.48,0.38795998021701933,0.18330309769050274,0.0429234504699707,0.2084523392526118,0.3330018026978305,0.2712706256102118,0.0617311770876186,0.2108000134151232,0.28063908325385273,0.2084523392526118,0.26639057841780384,26.639057841780385,AMAN
2013-06,275667,785053.0,9871.125,61.026,33.85,0.8240000000000052,59.27066666666665,2.974,2.48,5.9,8802129.0,37.25,0.8660472631454468,0.0,100.0,0.0,0.11168599680609104,0.7197557016458156,0.12941248770894798,255336.0,248836.83333333334,1.6988437692095468,0,77.82758871862733,0.01174857787116279,6,0,0,0.0,501206.1666666667,247972.0,252210.0,60.202,0.7853827476501465,16649.00000000003,0.4330236315727235,74.25568181818313,0,55.0,0.2990421660800949,0.288754933621746,0.026790547370910647,0.1845297059580758,0.2824641014483744,0.224975870453029,0.0574882309953454,0.1698901275787087,0.2553702326291247,0.1845297059580758,0.24634270407018544,24.634270407018544,AMAN
2013-07,297878,474769.0,10071.217391304348,61.4,36.16,0.3739999999999952,60.87599999999998,3.204,2.84,8.61,8802129.0,37.25,0.3466094732284546,0.0,50.0,50.0,0.0805718493689851,-0.39523955707449054,0.09710804678982887,273839.0,259660.66666666666,2.3781293429512647,0,159.28114141991998,0.020270474875391464,7,1,0,0.0,501206.1666666667,275667.0,242369.0,61.026,0.8660472631454468,24953.000000000007,-0.2193866372108459,157.35869565217456,0,59.43,0.3212635596444769,0.42583648649551875,0.1306781053543091,0.1730444546399473,0.2615155094175421,0.2321434028273528,0.0293721065901892,0.1730138387421829,0.24489593661370856,0.1730444546399473,0.2987044249273147,29.87044249273147,AMAN
2013-08,309219,878278.0,10532.5,61.794,37.69,0.39399999999999835,61.406666666666645,3.076,2.84,8.79,8802129.0,37.25,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,0.038072633762815666,0.8499059542640737,0.217019116101685,294254.6666666667,270885.8333333333,2.0828870857290553,0,339.17436537564,0.045802070472029666,8,1,0,0.0,501206.1666666667,297878.0,247972.0,61.4,0.3466094732284546,16776.000000000033,-0.27773476289761445,330.6875000000015,0,61.69,0.35161604794810813,0.6610738241771155,0.2885265071045953,0.1569129876996323,0.228276363809875,0.2023118847776656,0.0259644790322094,0.1547873745070759,0.223450048629622,0.1569129876996323,0.3837309258713135,38.37309258713135,WASPADA
2013-09,305629,473697.0,11327.261904761905,61.82000000000001,36.5,0.02600000000001046,61.671333333333315,3.0780000000000003,2.7,8.4,8802129.0,37.25,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,-0.011609894605441484,-0.46065254964828906,0.1875405555577141,304242.0,279789.0,1.539535593681778,0,635.3576355266963,0.07545804934838873,9,0,0,0.0,501206.1666666667,309219.0,275667.0,61.794,0.3105777373502177,3875.500000000046,-0.018015867939118413,628.0222567287798,0,60.98,0.3870987819158722,0.7,0.2885265071045953,0.214867497382037,0.3361720643998261,0.3070749106028629,0.0290971537969632,0.2659244075214836,0.28222421410485055,0.214867497382037,0.4210206020490094,42.10206020490094,WASPADA
2013-10,266562,758351.0,11344.760869565218,59.34599999999999,35.02,-2.474000000000018,60.98666666666665,3.128,3.02,8.32,8802129.0,37.25,0.2240873128175735,0.0,50.0,50.0,-0.1278249119029935,0.600919997382293,0.04525509663910032,293803.3333333333,283821.1666666667,0.04865569220618425,0,463.9900177188653,0.0015448539064817357,10,0,0,0.0,501206.1666666667,305629.0,297878.0,61.82000000000001,0.3105777373502177,-21328.499999999985,-0.04324521226632212,406.13043478260926,0,53.18,0.47009831268175756,0.5488630004039965,0.1551825374364853,0.1850705427144912,0.3072045751227699,0.280571659935,0.0266329151877699,0.17816831673755,0.26774046946632246,0.1850705427144912,0.40129235309433675,40.129235309433675,WASPADA
2013-11,307276,678748.0,11610.833333333334,59.228,38.91,-0.11799999999998789,60.131333333333316,3.0,3.25,8.37,8802129.0,37.25,0.2789121717214584,50.0,50.0,0.0,0.15273744944890866,-0.10496854358997354,0.2656509364406605,293155.6666666667,293705.1666666667,1.2992334287682732,0,158.9095785064196,0.023453333818777455,11,0,0,0.0,501206.1666666667,266562.0,309219.0,59.34599999999999,0.2240873128175735,823.5000000000275,-0.015832782814379588,141.7857142857147,0,61.31,0.26972365470485626,0.4481132652657587,0.4442175656557083,0.2067493015911919,0.3504071610617268,0.2638443260780516,0.0865628349836752,0.1617508465094908,0.2893417624358009,0.2067493015911919,0.3191755778174342,31.917557781743422,WASPADA
2013-12,299013,840660.0,12086.25,60.854,37.74,1.6259999999999977,59.80933333333331,3.494,3.47,8.38,8802129.0,37.25,0.6383098512887955,0.0,100.0,0.0,-0.026891133703901393,0.23854508595237123,0.11542048404906136,290950.3333333333,297596.1666666667,0.8793657062090043,0,375.63761203954687,0.04094595564487191,12,1,0,0.0,501206.1666666667,307276.0,305629.0,59.228,0.2789121717214584,16225.500000000025,0.20711126923561107,370.7445652173918,0,59.66,0.39801248054266913,0.699891391950166,0.0723380297422409,0.194545308831335,0.2414371853049046,0.0936735051070818,0.1477636801978228,0.1607040060127377,0.2348567745573898,0.194545308831335,0.4002213289722337,40.02213289722337,WASPADA
2014-01,279257,517500.0,12157.782608695652,55.478,24.42,-5.375999999999998,58.51999999999999,3.496,2.69,8.22,9435411.0,39.92,-0.0551585555076599,50.0,50.0,0.0,-0.06607070595592834,-0.38441224751980585,0.1988623435722412,295182.0,294492.6666666667,0.08240207183189793,0,297.29094359740327,0.005918511423779194,1,0,0,2.6700000000000017,501206.1666666667,299013.0,266562.0,60.854,0.6383098512887955,-14009.499999999985,-0.16703536361455915,273.47463768116086,0,55.72,0.42599411482836863,0.5105396814714819,0.511031711101532,0.2320500463231201,0.4097718654814447,0.3002804120501813,0.1094914534312634,0.2108226953681209,0.3039430182465482,0.2320500463231201,0.4168454524154136,41.68454524154136,WASPADA
2014-02,275795,296581.0,11917.7,56.078,25.94,0.6000000000000014,57.46999999999999,2.998,2.7,7.75,9435411.0,39.92,0.2556949555873871,0.0,50.0,50.0,-0.012397182523625205,-0.42689661835748793,0.14027072618122283,284688.3333333333,288922.0,-0.17078300821065742,0,123.26507724175335,-0.019747236516956312,2,0,0,0.0,501206.1666666667,279257.0,307276.0,55.478,-0.0551585555076599,-11608.999999999987,-0.19130744785070428,-84.27499999999829,0,55.03,0.40473935540450207,0.17057973064099688,0.1488610088825226,0.2439930058257821,0.4983527071548456,0.4144643223090251,0.0838883848458205,0.1956167602908106,0.34823343908324866,0.2439930058257821,0.2884623446456838,28.846234464568383,AMAN
2014-03,276573,255403.0,11416.40476190476,54.996,26.78,-1.0820000000000007,55.51733333333332,3.0539999999999994,2.91,7.32,9435411.0,39.92,0.6520368158817291,0.0,100.0,0.0,0.002820935840026184,-0.1388423398666806,0.09659807303437606,277208.3333333333,284079.3333333333,-0.23841820885931858,0,378.28069085600794,-0.0420630858383112,3,0,0,0.0,501206.1666666667,275795.0,299013.0,56.078,0.2556949555873871,-1341.9999999999695,0.3535976856946946,-370.6889233954445,0,55.18,0.4006342570008204,0.42502,0.06959263682365417,0.2434925734462046,0.5142040156648225,0.4392964745766516,0.0749075410881709,0.1867445660201732,0.35615909333823714,0.2434925734462046,0.34219819402197554,34.21981940219755,WASPADA
2014-04,280096,318800.0,11431.09090909091,60.17,28.32,5.1739999999999995,57.081333333333326,3.402,2.7,7.25,9435411.0,39.92,0.5362119674682617,0.0,66.66666666666666,33.33333333333333,0.012738047459441182,0.24822339596637466,0.155659345873441,277488.0,286335.0,-0.2652247077659698,0,285.277936409148,0.0012864073666305487,4,0,0,0.0,501206.1666666667,276573.0,279257.0,54.996,0.6520368158817291,2150.500000000059,0.1402585059404374,-243.30454545454484,0,55.88,0.3962322111254393,0.44776291496924286,0.09275760650634766,0.2164623958227245,0.4141232050724187,0.3885168582660654,0.0256063468063532,0.2280058604004746,0.3061186880420352,0.2164623958227245,0.3428134635639381,34.28134635639381,WASPADA
2014-05,286033,385366.0,11535.795454545454,58.596,29.64,-1.5740000000000052,57.92066666666665,3.308,2.57,7.32,9435411.0,39.92,0.3105477293332417,33.33333333333333,66.66666666666666,0.0,0.02119630412430018,0.20880175658720201,0.153489103608472,280900.6666666667,282794.5,-0.15056052456158053,0,65.1061469792807,0.009159628445547074,5,0,0,0.0,501206.1666666667,280096.0,275795.0,60.17,0.5362119674682617,4730.00000000003,-0.17074454327424365,59.69534632034867,0,57.07,0.3787249957496313,0.26693008517246103,0.3378904541333516,0.2007323931759713,0.3643936097470006,0.3462851685812723,0.0181084411657283,0.222313350779505,0.28125389037932613,0.2007323931759713,0.31109429342897876,31.109429342897876,WASPADA
2014-06,330396,667201.0,11892.166666666666,61.10999999999999,28.79,2.513999999999996,59.95866666666665,2.822,2.45,6.7,9435411.0,39.92,0.2216494480768839,0.0,33.33333333333333,66.66666666666666,0.15509748875129792,0.7313437096163129,0.19853301265657475,298841.6666666667,288025.0,2.0347998879131675,0,241.71413449613615,0.03089264312334783,6,0,0,0.0,501206.1666666667,286033.0,276573.0,58.596,0.3105477293332417,25150.000000000022,-0.1572812596956889,230.53787878787847,0,65.92,0.2680381397065164,0.5573208821472151,0.15567011038462322,0.1937822077077197,0.3985827065332257,0.3736365154145116,0.0249461911187141,0.1534857621672875,0.2983484387724387,0.1937822077077197,0.3142708359847424,31.427083598474244,WASPADA
2014-07,361066,682941.0,11660.282608695652,59.408,33.13,-1.701999999999991,59.70466666666665,3.25,2.67,4.53,9435411.0,39.92,0.0,0.0,0.0,100.0,0.0928280003389872,0.023591091739970427,0.21212711244200655,325831.6666666667,301659.8333333333,2.3279545205037167,0,180.86261301418034,-0.019498890695921478,7,1,0,0.0,501206.1666666667,330396.0,280096.0,61.10999999999999,0.2216494480768839,37516.50000000002,-0.15527386466662085,62.24357707509994,0,72.04,0.31251034682257894,0.2167140158460463,0.2,0.1863946260386784,0.3233666936035309,0.294518663562857,0.0288480300406739,0.1952496094988571,0.2607404323075913,0.1863946260386784,0.2520870852394078,25.208708523940782,AMAN
2014-08,336763,843958.0,11709.92857142857,60.676,35.73,1.2680000000000007,60.39799999999999,3.248,2.71,3.99,9435411.0,39.92,0.1930920004844665,40.0,60.0,0.0,-0.0673090238349775,0.23577000062962972,0.08907602702291895,342741.6666666667,311821.1666666667,1.2473645086809861,0,122.09672484852808,0.004257698067789084,8,1,0,0.0,501206.1666666667,361066.0,286033.0,59.408,0.0,3183.5000000000396,-0.014278723796208691,-91.11904761904637,0,67.19,0.4268785083025522,0.2916074434238044,0.40138159990310673,0.1801692260441814,0.2919127245602039,0.2614184379697783,0.0304942865904256,0.2001557220144447,0.24501344778592782,0.1801692260441814,0.3411691947912466,34.11691947912466,WASPADA
2014-09,354762,615429.0,11897.727272727272,61.138,33.57,0.4619999999999962,60.40733333333332,3.338,2.77,4.53,9435411.0,39.92,0.6513188630342484,0.0,100.0,0.0,0.053447082963389736,-0.2707824323011334,0.16076026816826938,350863.6666666667,324852.6666666667,1.5169664006614452,0,125.24179434323351,0.016037561642939346,9,0,0,0.0,501206.1666666667,336763.0,330396.0,60.676,0.1930920004844665,-3151.999999999941,0.32565943151712423,118.72233201581123,0,70.78,0.34063577965658104,0.36458062918717216,0.06973622739315033,0.2140168654742118,0.4125691552184994,0.3922567850004577,0.0203123702180417,0.2250717654486546,0.30534166311507555,0.2140168654742118,0.29420825397641187,29.420825397641188,AMAN
2014-10,341651,549998.0,12141.630434782608,59.98,33.14,-1.1580000000000013,60.597999999999985,3.19,2.66,4.83,9435411.0,39.92,0.5418799035251141,12.5,87.5,0.0,-0.036957171286665425,-0.10631770683539454,0.28169431501864484,344392.0,335111.8333333333,0.9536860687099099,0,216.45769544071032,0.020499979236742627,10,0,0,0.0,501206.1666666667,354762.0,361066.0,61.138,0.6513188630342484,2444.0000000000177,0.1743939515203238,215.85093167702001,0,68.17,0.40520153764965267,0.48816124572421815,0.1666240192949772,0.209288093759705,0.4299745135823958,0.402147809814827,0.0278267037675688,0.1812369866772039,0.31404434229702377,0.209288093759705,0.36290102405483693,36.290102405483694,WASPADA
2014-11,296876,468743.0,12166.825,59.248000000000005,29.45,-0.7319999999999922,60.121999999999986,2.962,2.9,6.23,9435411.0,39.92,0.4851920157670975,0.0,75.0,25.0,-0.13105478982938734,-0.14773690086145763,-0.03384579335841398,331096.3333333333,336919.0,-0.39735223533278213,0,148.62542705293703,0.002075056175751877,11,0,0,0.0,501206.1666666667,341651.0,336763.0,59.98,0.5418799035251141,-28942.999999999967,-0.08306342363357538,134.54886363636666,0,59.23,0.5121402807180755,0.31070848789088135,0.10296159684658052,0.2088401779783004,0.4319015354012556,0.4041620984439459,0.0277394369573097,0.1776055685429848,0.31500785320645364,0.2088401779783004,0.36020444357617243,36.020444357617244,WASPADA
2014-12,347370,792387.0,12431.217391304348,47.494,31.98,-11.754000000000005,55.573999999999984,3.086,2.83,8.36,9435411.0,39.92,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,0.17008447971543683,0.690450844065938,0.16172206559581026,328632.3333333333,339748.0,0.9802688958784458,0,160.41545441092913,0.021730598681607427,12,1,0,0.0,501206.1666666667,296876.0,354762.0,59.248000000000005,0.4851920157670975,2859.500000000016,-0.11565108308744813,144.79347826087238,0,69.31,0.25733458997136266,0.4982041208429294,0.2885265071045953,0.3605682342934715,0.6754301623167859,0.4934734861147763,0.1819566762020095,0.6754301623167859,0.2924430493275453,0.3605682342934715,0.34131789326699935,34.13178932669994,WASPADA
2015-01,301748,528506.0,12572.181818181818,49.59,31.41,2.0960000000000036,52.11066666666665,3.26,2.12,6.96,10406291.0,38.46,0.827439934015274,0.0,100.0,0.0,-0.13133546362668047,-0.3330203549528198,0.08053871523363787,315331.3333333333,329861.6666666667,-0.42892846312218014,0,205.7864816869364,0.011339551263585435,1,0,0,-1.4600000000000009,501206.1666666667,347370.0,341651.0,47.494,0.3105777373502177,2436.000000000021,0.17112395912408837,202.67840909090964,0,60.2,0.5154983577413574,0.4746081862422004,0.03451201319694519,0.2196245482198459,0.3917448871759806,0.3236810659642364,0.0680638212117442,0.192300672183347,0.30906684974214627,0.2196245482198459,0.39800241850782464,39.80024185078246,WASPADA
2015-02,338991,483221.0,12760.675,53.022000000000006,25.85,3.432000000000002,50.03533333333332,3.128,2.54,6.29,10406291.0,38.46,0.4469779133796692,0.0,100.0,0.0,0.12342418176756764,-0.0856849307292632,0.22914120995667075,329369.6666666667,330233.0,0.5856461154367121,0,165.29920606976668,0.014992877492877366,2,0,0,0.0,501206.1666666667,301748.0,296876.0,49.59,0.827439934015274,-4189.499999999999,0.06820008801472584,164.72880434782803,0,67.64,0.29065887907897286,0.43593980604288685,0.11060441732406617,0.265485065756714,0.4396096226766954,0.3677102317340479,0.0718993909426475,0.3240424370992011,0.33299921749250366,0.265485065756714,0.30393890198000895,30.393890198000896,WASPADA
