month,wisman,wisnus,usd_idr_avg,tpk_bintang,tpk_non_bintang,tpk_change_mom,tpk_ma3,lama_menginap_bintang,lama_menginap_non_bintang,inflasi_processed,indonesia_total,bali_share_pct,avg_sentiment_monthly,pct_negative_monthly,pct_positive_monthly,pct_neutral_monthly,wisman_growth_mom,wisnus_growth_mom,wisman_growth_yoy,wisman_ma3,wisman_ma6,wisman_zscore,is_anomaly,usd_volatility_3m,usd_change_mom,month_num,is_peak_season,is_covid_period,bali_share_change,wisman_precovid_mean,wisman_lag_1,wisman_lag_3,tpk_lag_1,sentiment_lag_1,wisman_trend_3m,sentiment_trend_3m,usd_trend_3m,is_postcovid,wisman_recovery_pct,crisis_component_tourism,crisis_component_economy,crisis_component_sentiment,gdelt_crisis_score,economic_risk_score,disaster_risk_score,external_risk_avg,external_risk_max,external_risk_range,crisis_score,crisis_score_100,crisis_level,physical_risk_score,media_risk_score,tourist_perception_score,external_risk_score
2010-03,192579,202995.0,9166.804347826086,55.53800000000001,34.98,2.5220000000000127,52.83066666666667,3.87,2.59,3.43,7002944.0,36.79,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,0.0034023529902149,-0.1498980271285528,0.1449065128860616,187926.0,198734.8333333333,-0.6225898849907916,0,86.0452896585753,-0.0181991707128478,3,0,0,0.0,501206.1666666667,191926.0,222546.0,53.016,0.3105777373502177,6653.00000000003,-0.042989439239625,-54.27639751552691,0,38.42,0.4386361826618768,0.1428066390205469,0.2885265071045953,0.0767107610852589,0.0123869783469557,0.1175154216335545,0.2001738348055111,0.5940821781562753,0.5816951998093196,0.301975359624543,30.197535962454303,WASPADA,0.1175154216335545,0.0767107610852589,0.3032345782516155,0.2001738348055111
2010-04,184907,396898.0,9027.818181818182,56.62400000000001,35.29,1.0859999999999983,55.05933333333334,3.67,2.56,3.91,7002944.0,36.79,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,-0.0398381962726984,0.9552107194758492,-0.0204951900665338,189804.0,192672.3333333333,-0.9791888202010124,0,154.71134665132567,-0.0151618994727279,4,0,0,0.0,501206.1666666667,192579.0,179273.0,55.53800000000001,0.3105777373502177,-3509.4999999999795,3.1971985790353577e-17,-154.453409090908,0,36.89,0.5051780171087604,0.2284280890081816,0.2885265071045953,0.2035590273206973,0.0123869783469557,0.1500041910002841,0.2367445890128225,0.5810281593833531,0.5686411810363974,0.3606386984640116,36.06386984640116,WASPADA,0.1500041910002841,0.2035590273206973,0.29670756886515437,0.2367445890128225
2010-05,203388,421369.0,9167.333333333334,59.136,35.32,2.5119999999999933,57.09933333333334,3.4120000000000004,2.61,4.16,7002944.0,36.79,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,0.0999475411963852,0.0616556394842,0.0659580824200878,193624.66666666663,195769.8333333333,-0.1127207154215745,0,80.39684039141918,0.015453916849603,5,0,0,0.0,501206.1666666667,184907.0,191926.0,56.62400000000001,0.3105777373502177,5404.500000000018,3.1971985790353577e-17,0.2644927536250753,0,40.58,0.3186977179174643,0.3177105320122206,0.2885265071045953,0.0557315428077711,0.0123869783469557,0.1773796714090252,0.1927228417941984,0.5253931746130418,0.5130061962660861,0.2902388251352132,29.023882513521325,AMAN,0.1773796714090252,0.0557315428077711,0.26889007647999874,0.1927228417941984
2010-06,228045,455456.0,9137.431818181818,58.828,38.77,-0.3079999999999998,58.196000000000005,3.646,2.4,5.05,7002944.0,36.79,0.4073807299137115,0.0,50.0,50.0,0.1212313410820697,0.0808958418868022,0.1370072694275201,205446.66666666663,196686.3333333333,0.981396944265652,0,73.45489249363908,-0.0032617462531651,6,0,0,0.0,501206.1666666667,203388.0,192579.0,59.136,0.3105777373502177,21569.000000000047,0.0484014962817469,54.806818181817896,0,45.5,0.2922249826013315,0.2012411746674451,0.1185238540172577,0.0751592972889079,0.0123869783469557,0.1422397026847601,0.1992069222546757,0.5670417106980792,0.5546547323511235,0.2335053056901214,23.35053056901214,AMAN,0.1422397026847601,0.0751592972889079,0.28971434452251743,0.1992069222546757
2010-07,254907,489307.0,9040.818181818182,68.034,43.73,9.206000000000005,61.99933333333333,3.66,2.54,6.22,7002944.0,36.79,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,0.117792540945866,0.0743233155343217,0.0837974812710993,228780.0,209292.0,1.931166574248771,0,66.12409911505286,-0.0105733906732297,7,1,0,0.0,501206.1666666667,228045.0,184907.0,58.828,0.4073807299137115,25759.5,1.5827924113874786e-17,-63.25757575757552,0,50.86,0.2946809371271722,0.1443614774500759,0.2885265071045953,0.077563330265661,0.0123869783469557,0.1593777572176062,0.196089087384391,0.5350282837073413,0.5226413053603857,0.2367672592570842,23.67672592570842,AMAN,0.1593777572176062,0.077563330265661,0.2737076310271485,0.196089087384391
2010-08,243154,377570.0,8971.977272727272,61.176,42.35,-6.858000000000004,62.67933333333334,2.9880000000000004,2.64,6.44,7002944.0,36.79,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,-0.0461070115767711,-0.2283576568493808,0.0469268691739683,242035.3333333333,217830.0,1.3278426161853525,0,83.11485237052199,-0.0076144556506351,8,1,0,0.0,501206.1666666667,254907.0,203388.0,68.034,0.3105777373502177,7554.500000000023,-0.0484014962817469,-82.72727272727131,0,48.51,0.4117362563832664,0.1799380989494379,0.2885265071045953,0.0775931107244978,0.0123869783469557,0.1250331284389611,0.165955703830578,0.4488095978118976,0.4364226194649419,0.2923096315864045,29.230963158640456,AMAN,0.1250331284389611,0.0775931107244978,0.23059828807942664,0.165955703830578
2010-09,240947,594662.0,8979.704545454546,63.648,31.37,2.4720000000000013,64.286,3.3199999999999994,2.01,5.8,7002944.0,36.79,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,-0.0090765523084136,0.574971528458299,0.103020009796606,246336.0,225891.3333333333,1.0964331266615142,0,37.71307920306024,0.0008612675324939,9,0,0,0.0,501206.1666666667,243154.0,228045.0,61.176,0.3105777373502177,-6979.999999999988,3.1971985790353577e-17,-30.556818181816453,0,48.07,0.3852894957598126,0.1817007517682452,0.2885265071045953,0.0678441090807799,0.0123869783469557,0.1819543919976921,0.2094824673263637,0.5757443898800274,0.5633574115330717,0.2895546052097092,28.95546052097092,AMAN,0.1819543919976921,0.0678441090807799,0.29406568411349154,0.2094824673263637
2010-10,229904,391722.0,8927.857142857143,57.33,33.87,-6.318000000000005,60.718,3.508,2.2,5.67,7002944.0,36.79,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,-0.0458316559243319,-0.3412694942673316,0.0389638560750535,238001.66666666663,233390.8333333333,0.6366836023961583,0,27.97156222447235,-0.0057738428179853,10,0,0,0.0,501206.1666666667,240947.0,254907.0,63.648,0.3105777373502177,-6624.999999999964,3.1971985790353577e-17,-22.06006493506272,0,45.87,0.4115396003014825,0.1454633419443437,0.2885265071045953,0.0774757512931985,0.0123869783469557,0.1366254379443316,0.2089810895743709,0.6094361907129981,0.5970492123660425,0.2922075242470868,29.220752424708685,AMAN,0.1366254379443316,0.0774757512931985,0.3109115845299769,0.2089810895743709
2010-11,199861,361395.0,8941.90909090909,60.178,32.15,2.847999999999999,60.38533333333333,3.216,2.19,6.33,7002944.0,36.79,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,-0.1306762822743405,-0.077419700706113,0.0814813612333134,223570.66666666663,232803.0,-0.5684915339444989,0,26.814507219226023,0.0015739440973459,11,0,0,0.0,501206.1666666667,229904.0,243154.0,57.33,0.3105777373502177,-20542.99999999999,3.1971985790353577e-17,-18.897727272727384,0,39.88,0.5289838845044353,0.1743107769073707,0.2885265071045953,0.0261814558425226,0.0123869783469557,0.1349709678305538,0.1943918748103477,0.6040280972213589,0.5916411188744032,0.3493514679263676,34.935146792636765,WASPADA,0.1349709678305538,0.0261814558425226,0.30820753778415727,0.1943918748103477
2010-12,227251,366605.0,9022.58695652174,61.236,38.49,1.0579999999999998,59.581333333333326,3.774,2.66,6.96,7002944.0,36.79,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,0.1370452464462801,0.0144163588317491,0.0211416965481294,219005.3333333333,232670.66666666663,0.4920767854153339,0,51.12095597829003,0.0090224430591305,12,1,0,0.0,501206.1666666667,199861.0,240947.0,60.178,0.3105777373502177,-1326.4999999999677,3.1971985790353577e-17,47.36490683229937,0,45.34,0.2809308593862139,0.2442110767091576,0.2885265071045953,0.0426566620537423,0.0123869783469557,0.0913658575960993,0.1999640951431976,0.6534468825759931,0.6410599042290375,0.2563171256401847,25.63171256401847,AMAN,0.0913658575960993,0.0426566620537423,0.3329169304614744,0.1999640951431976
2011-01,209093,280588.0,9034.92857142857,59.072,35.95,-2.1639999999999944,60.162,3.576,3.11,7.02,7649731.0,36.95,0.8880601525306702,0.0,100.0,0.0,-0.0799028387113808,-0.2346312788969053,0.166338489343069,212068.3333333333,225035.0,-0.3489388204778701,0,50.52038732769451,0.0013678576849747,1,0,0,0.1600000000000037,501206.1666666667,227251.0,229904.0,61.236,0.3105777373502177,4616.000000000016,0.2887412075902263,46.50974025974228,0,41.72,0.470766759147081,0.2029691970794627,0.0223879694938659,0.3112764958685816,0.2024484325926596,0.1065849012967505,0.2685230967756078,0.4537825573444396,0.3471976560476891,0.3185307571905603,31.85307571905603,WASPADA,0.1065849012967505,0.3112764958685816,0.32811549496854964,0.2685230967756078
2011-02,207195,340508.0,8916.7,63.48,38.37,4.407999999999994,61.26266666666666,3.108,2.92,6.84,7649731.0,36.95,0.4975275993347168,0.0,100.0,0.0,-0.0090773005313424,0.213551541762299,0.0795567041463898,214513.0,219041.8333333333,-0.5107918283297154,0,64.99020198203341,-0.013085722869182,2,0,0,0.0,501206.1666666667,209093.0,199861.0,59.072,0.8880601525306702,-10028.00000000001,0.0934749309922496,-52.94347826086934,0,41.34,0.4363692129656513,0.1283051933836871,0.1004944801330566,0.093771617383568,0.2024484325926596,0.1018396622419667,0.2346706438499113,0.5406228631814509,0.4468512457978829,0.2854260209637528,28.54260209637528,AMAN,0.1018396622419667,0.093771617383568,0.3715356478870553,0.2346706438499113
2011-03,207907,358313.0,8759.347826086956,64.038,33.36,0.5579999999999998,62.19666666666666,3.444,2.93,6.65,7649731.0,36.95,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,0.0034363763604334,0.0522895203636919,0.0795933097585925,208065.0,213535.16666666663,-0.568147289996011,0,138.25245563838104,-0.0176469068055497,3,0,0,0.0,501206.1666666667,207195.0,227251.0,63.48,0.4975275993347168,-592.9999999999949,-0.2887412075902262,-137.7903726708057,0,41.48,0.4331676240328295,0.1793388267307719,0.2885265071045953,0.0555907303782043,0.2024484325926596,0.0990287795312694,0.2248889163770718,0.5424877230061541,0.4868969926279498,0.3135905714833401,31.359057148334013,WASPADA,0.0990287795312694,0.0555907303782043,0.3724680777994068,0.2248889163770718
2011-04,224704,385228.0,8648.02380952381,65.416,34.69,1.378,64.31133333333332,3.47,2.82,6.16,7649731.0,36.95,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,0.0807909305602985,0.0751158902970308,0.2152271141709074,213268.66666666663,212668.5,0.0947978943020395,0,134.99360393967652,-0.0127091672546217,4,0,0,0.0,501206.1666666667,207907.0,209093.0,64.038,0.3105777373502177,8754.500000000011,-0.0934749309922495,-134.3380952380938,0,44.83,0.321107094185008,0.2050541396613274,0.2885265071045953,0.1131227178453484,0.2024484325926596,0.020598821678156,0.200316503099284,0.4650960402809722,0.4444972186028161,0.2646776786289018,26.467767862890177,AMAN,0.020598821678156,0.1131227178453484,0.33377223643681586,0.200316503099284
2011-05,209058,463452.0,8558.045454545454,62.596,32.53,-2.8200000000000003,64.01666666666667,2.882,2.38,5.98,7649731.0,36.95,0.906793773174286,0.0,100.0,0.0,-0.0696293790942751,0.2030589676762852,0.027877750899758,213889.66666666663,214201.3333333333,-0.8418550776948955,0,100.83962995488152,-0.0104044989884584,5,0,0,0.0,501206.1666666667,224704.0,207195.0,65.416,0.3105777373502177,575.5000000000205,0.2981080179120343,-100.65118577074988,0,41.71,0.5127211891483815,0.1823167213643775,0.0186412453651428,0.0342990925085833,0.2024484325926596,0.0832826037444669,0.2108585299114336,0.5234039908000248,0.4891048982914414,0.320339545976667,32.0339545976667,WASPADA,0.0832826037444669,0.0342990925085833,0.3629262116963422,0.2108585299114336
2011-06,245652,568264.0,8563.727272727272,71.612,33.38,9.015999999999998,66.54133333333333,3.498,2.21,5.54,7649731.0,36.95,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,0.1750423327497632,0.2261550279209065,0.0772084457015063,226471.3333333333,217268.16666666663,1.1304184776509745,0,50.38897620575478,0.0006639154012439,6,0,0,0.0,501206.1666666667,209058.0,207907.0,62.596,0.906793773174286,10474.000000000022,1.198863120025536e-18,-42.148268398267845,0,49.01,0.253793744003051,0.1940286404110977,0.2885265071045953,0.0473162366976156,0.2024484325926596,0.0270832581302484,0.1817562722759675,0.4501771616833467,0.4230939035530983,0.2279182500698004,22.79182500698004,AMAN,0.0270832581302484,0.0473162366976156,0.32631279713800315,0.1817562722759675
2011-07,283524,573103.0,8529.238095238095,69.538,44.03,-2.073999999999998,67.91533333333332,3.454,2.67,4.61,7649731.0,36.95,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,0.1541693126862391,0.008515408331339,0.1122644729254198,246078.0,229673.3333333333,2.37621877929605,0,18.49166646550738,-0.0040273558919856,7,1,0,0.0,501206.1666666667,245652.0,224704.0,71.612,0.3105777373502177,37233.000000000015,-0.2981080179120341,-14.403679653678404,0,56.57,0.2687010331918802,0.1323439935460325,0.2885265071045953,0.0453158919528217,0.2024484325926596,0.0402751279810184,0.1797365990053117,0.4309069434947473,0.3906318155137289,0.2188014338343761,21.880143383437613,AMAN,0.0402751279810184,0.0453158919528217,0.31667768804370344,0.1797365990053117
2011-08,258377,440751.0,8525.847826086956,63.662,36.49,-5.875999999999998,68.27066666666666,3.002,2.67,4.79,7649731.0,36.95,0.5347232222557068,0.0,100.0,0.0,-0.0886944315119707,-0.2309392901450524,0.0626064140421296,262517.6666666667,238203.66666666663,1.193215968178324,0,20.959682593848903,-0.000397487924863,8,1,0,0.0,501206.1666666667,283524.0,209058.0,69.538,0.3105777373502177,6362.5000000000055,0.1120727424527445,-18.939723320158475,0,51.55,0.4421517392816693,0.1564257474507265,0.0930553555488586,0.0713429935191172,0.2024484325926596,0.0350682163961388,0.188671366150072,0.4458258220923727,0.4107576056962339,0.2851145283243331,28.51145283243331,AMAN,0.0350682163961388,0.0713429935191172,0.32413712734251615,0.188671366150072
2011-09,258440,609633.0,8724.75,60.60600000000001,38.29,-3.0559999999999903,64.60199999999999,3.6800000000000006,2.34,4.61,7649731.0,36.95,0.2052076905965805,0.0,50.0,50.0,0.0002438297526483,0.3831687279212072,0.0726010284419396,266780.3333333333,246625.8333333333,1.0823673681744237,0,113.87015530558668,0.0233293131627863,9,0,0,0.0,501206.1666666667,258377.0,245652.0,63.662,0.5347232222557068,-12542.000000000002,-0.0526850233768185,97.75595238095345,0,51.56,0.3786329779050997,0.3955727574554596,0.1589584618806839,0.1059813178686348,0.2024484325926596,0.0295762141455625,0.1996876663242137,0.4607447006899982,0.4311684865444357,0.3251114088740709,32.511140887407095,WASPADA,0.0295762141455625,0.1059813178686348,0.33159656664132886,0.1996876663242137
2011-10,247565,526302.0,8864.47619047619,67.46,34.99,6.853999999999985,63.90933333333332,3.744,2.53,4.42,7649731.0,36.95,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,-0.0420793994737657,-0.1366904350650309,0.0768190201127427,254794.0,250436.0,0.6001296331959168,0,170.17376034574727,0.0160149219721128,10,0,0,0.0,501206.1666666667,258440.0,283524.0,60.60600000000001,0.2052076905965805,-5405.999999999987,-0.1120727424527445,169.31418219461773,0,49.39,0.4088597786058675,0.4122799036979891,0.2885265071045953,0.0751387799741754,0.2024484325926596,0.0346883171057951,0.2229684907975943,0.5795984335177473,0.5449101164119522,0.3605032251671161,36.05032251671161,WASPADA,0.0346883171057951,0.0751387799741754,0.3910234330552035,0.2229684907975943
2011-11,221603,574016.0,8998.181818181818,58.25599999999999,35.85,-9.204,62.10733333333332,3.58,2.99,4.15,7649731.0,36.95,-0.5229447484016418,100.0,0.0,0.0,-0.1048694282309696,0.0906589752651518,0.1087856059961673,242536.0,252526.8333333333,-0.4700480142652736,0,136.72695563260626,0.0150833083458759,11,0,0,0.0,501206.1666666667,247565.0,258377.0,67.46,0.3105777373502177,-18418.499999999967,-0.3640762194991112,136.7159090909111,0,44.21,0.5007085515329193,0.3798872249838254,0.9045889496803284,0.0488767490108039,0.2024484325926596,0.0497799907272064,0.2161819933375316,0.5636228010194566,0.5147460520086528,0.4539859480713092,45.39859480713092,SIAGA,0.0497799907272064,0.0488767490108039,0.38303561680605813,0.2161819933375316
2011-12,253591,554963.0,9053.068181818182,62.044,37.24,3.788000000000004,62.58666666666665,3.264,3.0,3.79,7649731.0,36.95,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,0.144348226332676,-0.0331924545657263,0.1159070807169164,240919.66666666663,253850.0,0.70478487773296,0,97.0022740212074,0.0060997171145686,12,1,0,0.0,501206.1666666667,221603.0,258440.0,58.25599999999999,-0.5229447484016418,3012.9999999999804,7.032317941639122e-17,94.29599567099488,0,50.6,0.2757151487331611,0.2757799994912496,0.2885265071045953,0.0187286898492627,0.2024484325926596,0.0674401175726559,0.2073877282917032,0.5409336731522348,0.5222049833029722,0.2633470131715351,26.33470131715351,AMAN,0.0674401175726559,0.0187286898492627,0.3716910528724472,0.2073877282917032
2012-01,253286,333199.0,9054.545454545454,59.65400000000001,34.71,-2.3899999999999864,59.98466666666665,3.744,2.68,3.65,8044462.0,36.66,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,-0.0012027240714378,-0.3996014148690994,0.2113557125298313,242826.66666666663,248810.3333333333,0.5711246623025147,0,32.12360179073025,0.0001631792335596,1,0,0,-0.2900000000000062,501206.1666666667,253591.0,247565.0,62.044,0.3105777373502177,15841.500000000033,0.4167612428759297,28.181818181818603,0,50.54,0.3796660912790741,0.1733543181027763,0.2885265071045953,0.0674201963512733,0.2009354752474195,0.1644962631706797,0.2274396884850328,0.476906819170759,0.4094866228194856,0.2885289090087435,28.85289090087435,AMAN,0.1644962631706797,0.0674201963512733,0.3389211472090893,0.2274396884850328
2012-02,225993,305934.0,8997.619047619048,56.338,32.96,-3.3160000000000096,59.34533333333332,3.694,2.76,3.56,8044462.0,36.66,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,-0.107755659610085,-0.0818279766745998,0.0907261275609931,244290.0,243413.0,-0.6468387042648114,0,32.448432483160865,-0.0062870529737999,2,0,0,0.0,501206.1666666667,253286.0,221603.0,59.65400000000001,0.3105777373502177,-13798.999999999984,3.1971985790353577e-17,-27.72456709956654,0,45.09,0.5204489363225098,0.1521559343053512,0.2885265071045953,0.1215839198597854,0.2009354752474195,0.0557556158941209,0.2153495073969405,0.4831230185864362,0.4273674026923153,0.3441635571113148,34.41635571113149,WASPADA,0.0557556158941209,0.1215839198597854,0.3420292469169278,0.2153495073969405
2012-03,230957,307616.0,9141.65909090909,57.65599999999999,32.55,1.3179999999999907,57.88266666666666,3.4599999999999995,2.88,3.97,8044462.0,36.66,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,0.0219652821105078,0.0054979178515628,0.1108668779790964,236745.3333333333,238832.5,-0.567050698422884,0,72.54531401938998,0.0160086843561306,3,0,0,0.0,501206.1666666667,225993.0,253591.0,56.338,0.3105777373502177,-11164.499999999987,3.1971985790353577e-17,43.556818181819935,0,46.08,0.4198248172271028,0.320031017544008,0.2885265071045953,0.1183092874043264,0.2009354752474195,0.1466364810986722,0.2381834954965652,0.4868527382358427,0.3685434508315163,0.3454182719479708,34.54182719479708,WASPADA,0.1466364810986722,0.1183092874043264,0.3438941067416311,0.2381834954965652
2012-04,225488,331378.0,9162.90476190476,59.128,35.25,1.4720000000000084,57.70733333333332,3.242,2.66,4.5,8044462.0,36.66,0.5890141576528549,0.0,100.0,0.0,-0.0236797325909151,0.0772456569229169,0.0034890344631159,227479.3333333333,235153.0,-0.8360787699034962,0,89.92430145588685,0.0023240498015066,4,0,0,0.0,501206.1666666667,230957.0,253286.0,57.65599999999999,0.3105777373502177,-252.4999999999676,0.1392182101513187,82.64285714285654,0,44.99,0.4793268089738299,0.2502888891848555,0.082197168469429,0.0946905379413408,0.2009354752474195,0.0188409483416095,0.2033758626552349,0.4990364890905701,0.4801955407489606,0.3271641757124272,32.71641757124272,WASPADA,0.0188409483416095,0.0946905379413408,0.3499859821689948,0.2033758626552349
2012-05,220700,525076.0,9252.673913043478,57.928,37.09,-1.2000000000000028,58.23733333333331,3.256,2.62,4.45,8044462.0,36.66,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,-0.0212339459306037,0.584522810808201,0.0556878952252484,225715.0,235002.5,-1.201745532344945,0,58.926747981042105,0.0097970189008116,5,0,0,0.0,501206.1666666667,225488.0,225993.0,59.128,0.5890141576528549,-5128.499999999973,5.12078429229651e-17,55.50741106719639,0,44.03,0.5141467303675277,0.2674590063607688,0.2885265071045953,0.0420671531930411,0.2009354752474195,0.0344711842599796,0.1770951890487969,0.4309069434947473,0.3964357592347677,0.3625024687757986,36.25024687757986,WASPADA,0.0344711842599796,0.0420671531930411,0.31592120937108337,0.1770951890487969
2012-06,244080,569635.0,9405.833333333334,64.466,40.26,6.537999999999997,60.507333333333314,3.0,3.07,4.53,8044462.0,36.66,-0.5900372266769409,100.0,0.0,0.0,0.1059356592659719,0.0848620009293892,-0.0063992965658736,230089.3333333333,233417.3333333333,0.023265979717416,0,122.83498370848692,0.0165529901657883,6,0,0,0.0,501206.1666666667,220700.0,230957.0,57.928,0.3105777373502177,9296.00000000004,-0.589525692164898,121.46428571428748,0,48.7,0.303148996063636,0.3650648656033076,0.918007445335388,0.1732954304723321,0.2009354752474195,0.025237624148338,0.2145093901906501,0.4585690308945112,0.4333314067461731,0.3623858872011319,36.23858872011319,WASPADA,0.025237624148338,0.1732954304723321,0.32975225307096534,0.2145093901906501
2012-07,271512,524334.0,9432.272727272728,58.448,40.55,-6.017999999999994,60.280666666666654,2.994,2.87,4.56,8044462.0,36.66,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,0.1123893805309734,-0.079526363373037,-0.0423667837643374,245430.66666666663,236455.0,1.6873578281374373,0,96.96441241328102,0.0028109570946464,7,1,0,0.0,501206.1666666667,244080.0,225488.0,64.466,-0.5900372266769409,25406.000000000044,2.0155890702884817e-17,89.79940711462613,0,54.17,0.2985398168960464,0.264061431105125,0.2885265071045953,0.0523829738633374,0.2009354752474195,0.0359443700579899,0.1768721789638781,0.4182258966867657,0.3822815266287758,0.2645853618827373,26.45853618827373,AMAN,0.0359443700579899,0.0523829738633374,0.3095806859670926,0.1768721789638781
2012-08,254079,661334.0,9492.217391304348,56.272000000000006,42.91,-2.175999999999995,59.72866666666665,2.484,2.84,4.58,8044462.0,36.66,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,-0.0642071068682047,0.2612838381642235,-0.0166346075695592,256557.0,241136.0,0.7027443216668251,0,44.2617400042725,0.0063552725588917,8,1,0,0.0,501206.1666666667,271512.0,220700.0,58.448,0.3105777373502177,4999.500000000016,0.4503074820135794,43.1920289855074,0,50.69,0.4246631521575052,0.2397846333837087,0.2885265071045953,0.0977532135665426,0.2009354752474195,0.0260656451227193,0.1656045715490674,0.3376639522595885,0.3115983071368692,0.3130181418370775,31.301814183707755,WASPADA,0.0260656451227193,0.0977532135665426,0.26929971375350403,0.1656045715490674
2012-09,257363,572359.0,9553.55,62.208000000000006,40.15,5.936,58.97599999999999,3.044,2.69,4.31,8044462.0,36.66,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,0.012925113842545,-0.1345386748602067,-0.0041673115616777,260984.66666666663,245537.0,0.908544291542619,0,60.63996003102586,0.0064613573591179,9,0,0,0.0,501206.1666666667,254079.0,244080.0,56.272000000000006,0.3105777373502177,-7074.499999999995,3.1971985790353577e-17,60.638636363635946,0,51.35,0.3695761395252936,0.2392073610396984,0.2885265071045953,0.1768103414682827,0.2009354752474195,0.0358542692689337,0.1990051685092751,0.3824205880524647,0.346566318783531,0.2947647874586213,29.47647874586213,AMAN,0.0358542692689337,0.1768103414682827,0.2916780316499421,0.1990051685092751
2012-10,255021,667703.0,9593.304347826086,65.378,38.01,3.1699999999999946,61.28599999999998,3.1,2.55,4.61,8044462.0,36.66,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,-0.009099987177644,0.1665807648696011,0.0301173429200412,255487.66666666663,250459.16666666663,0.7160255426849228,0,50.92587724536024,0.0041612120966643,10,0,0,0.0,501206.1666666667,257363.0,271512.0,62.208000000000006,0.3105777373502177,471.0000000000032,3.1971985790353577e-17,50.54347826086921,0,50.88,0.3853062326944611,0.2152710286314398,0.2885265071045953,0.0506770815892083,0.2009354752474195,0.0173706376700074,0.1825096762918542,0.461055510660782,0.4436848729907746,0.2925601478391978,29.25601478391978,AMAN,0.0173706376700074,0.0506770815892083,0.33099549295410075,0.1825096762918542
2012-11,242781,545348.0,9617.363636363636,60.172,33.93,-5.206000000000003,62.58599999999999,3.106,2.72,4.32,8044462.0,36.66,-0.6587278246879578,100.0,0.0,0.0,-0.047996047384333,-0.1832476415412242,0.0955672982766477,251721.66666666663,254139.3333333333,-0.1139466635530386,0,32.226897983656364,0.0025079250762019,11,0,0,0.0,501206.1666666667,255021.0,254079.0,65.378,0.3105777373502177,-7290.999999999985,-0.4846527810190879,31.906818181818533,0,48.44,0.4244800520445202,0.1855929369670818,0.9317455649375916,0.1546033762498767,0.2009354752474195,0.0167415805038489,0.2344420232113262,0.5654876608441599,0.548746080340311,0.377477218797829,37.747721879782894,WASPADA,0.0167415805038489,0.1546033762498767,0.3832115680457897,0.2344420232113262
2012-12,268072,719642.0,9635.52380952381,62.288,34.1,2.116,62.612666666666655,3.012,2.47,4.3,8044462.0,36.66,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,0.1041720727734047,0.319601428812428,0.0571037615688254,255291.3333333333,258138.0,1.313758693323249,0,21.17830729825452,0.0018882693684898,12,1,0,0.0,501206.1666666667,242781.0,257363.0,60.172,-0.6587278246879578,6525.500000000038,8.029417935142507e-17,21.109730848863222,0,53.49,0.3044085308015034,0.1701684885913496,0.2885265071045953,0.1923341642152226,0.2009354752474195,0.1073118402112774,0.2482261183488895,0.4923229937216388,0.3850111535103614,0.2580238353887514,25.80238353887514,AMAN,0.1073118402112774,0.1923341642152226,0.34662923448452915,0.2482261183488895
2013-01,232935,426360.0,9651.934782608696,54.758,31.0,-7.529999999999994,59.072666666666656,3.056,2.63,4.57,8802129.0,37.25,0.3105777373502177,25.10700909577314,68.1660100199426,6.726980884284255,-0.1310729953146915,-0.4075387484332488,-0.0803479071089597,247929.3333333333,251708.5,-0.6493098875382333,0,17.292946921723008,0.0017031739435551,1,0,0,0.5900000000000034,501206.1666666667,268072.0,255021.0,62.288,0.3105777373502177,-4923.0000000000055,0.4846527810190878,17.285573122530536,0,46.47,0.5373490481028222,0.1911482531919485,0.2885265071045953,0.2217493561466521,0.228276363809875,0.1499843972871858,0.2546988679694723,0.4187853546341766,0.2688009573469908,0.3693865592486112,36.93865592486112,WASPADA,0.1499843972871858,0.2217493561466521,0.3235308592220258,0.2546988679694723
