date,gdelt_crisis_score,economic_risk_score,trend_risk_score,disaster_risk_score,gdelt_crisis_score_ma3,disaster_risk_score_ma3,economic_risk_score_ma3,gdelt_crisis_score_slope3m,disaster_risk_score_slope3m,economic_risk_score_slope3m,gdelt_crisis_score_zscore,disaster_risk_score_zscore,external_risk_avg,external_risk_max,external_risk_range
2017-02-01,0.3787884873089653,0.2104808347940785,0.2627587493006776,0.1259338178123221,0.417034306608318,0.13507674907406986,0.21553410970012263,-0.030362033668636046,-0.025711652571041545,-0.007579912359066146,-1.7550495040991354,1.2407954321926717,0.2444904723040109,0.3787884873089653,0.2528546694966432
2017-03-01,0.3936974745712605,0.2104808347940785,0.2509479704108907,0.0459635598797064,0.4017626132499923,0.09127889471583693,0.2104808347940785,-0.019552201649245315,-0.02798787328788795,0.0,-1.3030049131908632,-0.47196711385782913,0.225272459913984,0.3936974745712605,0.34773391469155407
2017-04-01,0.3847804064095103,0.2104808347940785,0.1655995524336422,0.0636302503215199,0.38575545609657863,0.07850920933784945,0.2104808347940785,0.0029959595502724863,-0.031151783745401104,0.0,-1.4342011599160438,-0.17117793408139848,0.20612276098968774,0.3847804064095103,0.32115015608799036
2017-05-01,0.4455437053150823,0.2104808347940785,0.1493131099645677,0.0297279862023531,0.408007195431951,0.04644059880119312,0.2104808347940785,0.025923115371910915,-0.008117786838676649,0.0,0.2382211133203078,-0.9541034123180137,0.2087664090690204,0.4455437053150823,0.4158157191127292
2017-06-01,0.439217454176889,0.2104808347940785,0.0750295269472244,0.0407360355590509,0.4231805219671605,0.04469809069430795,0.2104808347940785,0.027218523883689366,-0.011447107381234497,0.0,0.07205884682358561,-0.6945617493649405,0.1913659628693107,0.439217454176889,0.3984814186178381
2017-07-01,0.4235758277327218,0.2104808347940785,0.0236215577795736,0.083143057872385,0.43611232907489766,0.051202359877929655,0.2104808347940785,-0.010983938791180259,0.026707535835015946,0.0,-0.3435210690186144,0.2155270994608739,0.18520531954468972,0.4235758277327218,0.3999542699531482
2017-08-01,0.4904162812771173,0.2104808347940785,0.0666376577360602,0.0517806359734716,0.451069854395576,0.05855324313496916,0.2104808347940785,0.025599413550114136,0.00552230020721035,0.0,1.523930261976086,-0.5631165047756213,0.2048288524451819,0.4904162812771173,0.4386356453036457
2017-09-01,0.4661429059309422,0.2104808347940785,0.1117051034997201,0.3272120289776398,0.4600450049802604,0.15404524094116545,0.2104808347940785,0.02128353909911021,0.12203448555262737,0.0,0.8722136688015851,2.752910872219847,0.27888521830059515,0.4661429059309422,0.35443780243122214
2017-10-01,0.3970307655534583,0.2104808347940785,0.2593398396220552,0.3415047105783017,0.4511966509205059,0.2401657918431377,0.2104808347940785,-0.0466927578618295,0.14486203730241504,0.0,-0.9228982347856214,2.043630162629569,0.3020890376369734,0.3970307655534583,0.18654993075937978
2017-11-01,0.4621505047939557,0.2104808347940785,0.239137191521104,0.4147334199263486,0.4417747254261187,0.3611500531607634,0.2104808347940785,-0.001996200568493256,0.043760695474354405,0.0,0.9319512009540699,1.9581056314104415,0.3316254877588717,0.4621505047939557,0.25166966999987717
