date,gdelt_crisis_score,avg_tone,risk_ratio,trend_composite,trend_risk_score,trend_drop_flag,economic_index,economic_risk_score,eq_count,eq_max_magnitude,eq_seismic_energy,eq_risk_score,wx_precip_sum,wx_humidity_mean,bmkg_max_magnitude_30d,bmkg_seismic_energy,earthquake_count,earthquake_count_m5_plus,pvmbg_volcano_status,volcano_status_agung,volcano_status_batur,bmkg_extreme_weather_days,weather_max_rain,weather_max_wind_speed,weather_max_wind_gust,weather_max_temperature,eq_count_log,eq_m5plus_log,rain_log,disaster_risk_score
2015-10-01,0.4471479891050333,-3.610864021537461,0.001661681621801263,30.434782608695652,0.36625846957170394,0,3.8766031523673528,0.22638881230831198,7,4.9,39624562.51942817,0.014062724791548952,5.2,71.29032258064517,4.9,22387211.385683425,7,0,0,0,0,0,2.0,19.4,45.0,33.1,2.0794415416798357,0.0,1.0986122886681096,0.02825001731958998
2015-11-01,0.4319464718873154,-3.211324970438628,0.002318840579710145,26.695652173913043,0.4731770995213528,0,3.8766031523673528,0.22638881230831198,10,5.0,74628980.84240144,0.02130896127386874,65.2,79.76666666666667,5.0,31622776.60168379,10,1,0,0,0,0,7.6,16.5,38.2,32.4,2.3978952727983707,0.6931471805599453,2.151762203259462,0.0198530327649373
2015-12-01,0.46601930794564933,-3.838301172750279,0.003796095444685466,32.40217391304348,0.3100018648598247,0,3.8766031523673528,0.22638881230831198,11,4.8,56988010.74775294,0.023323040708988448,308.6,89.58064516129032,4.8,15848931.924611108,11,0,0,0,0,4,21.5,20.1,42.5,31.0,2.4849066497880004,0.0,3.1135153092103742,0.06528942891782327
2016-01-01,0.4855283765946645,-4.223590412066429,0.004352987732489117,31.98260869565217,0.321999129732082,0,3.8827251301698276,0.2256406595122108,5,5.4,135276675.05951262,0.010861221053505043,289.3,88.70967741935483,5.4,125892541.17941713,5,1,0,0,0,7,32.2,14.4,43.6,30.0,1.791759469228055,0.6931471805599453,3.502549875922443,0.0967950495038427
2016-02-01,0.41741155111674755,-2.755156400778674,0.003761755485893417,31.72826086956522,0.32927208304842415,0,3.8827251301698276,0.2256406595122108,14,6.3,2902994705.7131815,0.06906062760683199,696.5,92.89655172413794,6.3,2818382931.264449,14,2,0,0,0,17,51.9,18.0,37.4,29.5,2.70805020110221,1.0986122886681096,3.9684033388642534,0.19378786324502914
2016-03-01,0.3944705574324348,-2.1416743426416214,0.004869141813755326,32.891304347826086,0.29601541617455085,0,3.8827251301698276,0.2256406595122108,4,5.1,52467813.85189568,0.007471671492315591,225.0,89.74193548387096,5.1,44668359.21509626,4,1,0,0,0,0,18.7,12.1,30.2,29.9,1.6094379124341003,0.6931471805599453,2.9806186357439426,0.01309284563392108
2016-04-01,0.40333923175976294,-2.196291480229525,0.0064464141821112,34.619565217391305,0.24659663081991667,0,3.8827251301698276,0.2256406595122108,5,4.6,15341606.836772207,0.009218937524803926,174.5,89.2,4.6,7943282.347242805,5,0,0,0,0,1,20.1,13.0,32.0,29.7,1.791759469228055,0.0,3.0492730404820207,0.02404728139662268
2016-05-01,0.4300691408673918,-2.240216979534235,0.012526096033402923,35.92173913043478,0.20936159632001006,0,3.8827251301698276,0.2256406595122108,7,4.9,46704676.420049995,0.014159673537338005,134.9,89.38709677419355,4.9,22387211.385683425,7,0,0,0,0,0,19.4,15.6,36.0,29.8,2.0794415416798357,0.0,3.0155349008501706,0.02388773549680184
2016-06-01,0.44407938389187257,-1.4526024998486458,0.02461799660441426,35.77173913043478,0.2136507739168273,0,3.8827251301698276,0.2256406595122108,15,6.1,1503729203.0036907,0.05215597671239727,110.60000000000001,88.73333333333333,6.1,1412537544.6227496,15,1,0,0,0,1,21.5,17.4,35.6,29.0,2.772588722239781,0.6931471805599453,3.1135153092103742,0.04411287075174682
2016-07-01,0.4331976532399765,-3.3728299087694995,0.0008517887563884157,37.547826086956526,0.16286442469074391,0,3.8827251301698276,0.2256406595122108,10,5.6,315322996.52158815,0.02460480979644379,153.7,88.80645161290323,5.6,251188643.1509572,10,2,0,0,0,3,23.4,19.9,40.0,28.8,2.3978952727983707,1.0986122886681096,3.1945831322991562,0.05711146490748308
2016-08-01,0.4900975163790237,-4.697116705664651,0.00027277686852154935,34.28260869565217,0.25623173991421655,0,3.8827251301698276,0.2256406595122108,8,4.7,29295963.376635313,0.016176933292736992,68.2,86.03225806451613,4.7,11220184.543019652,8,0,0,0,0,0,8.1,20.7,42.5,29.7,2.1972245773362196,0.0,2.2082744135228043,0.027808333658949334
2016-09-01,0.4721558666930914,-3.591733197621062,0.008011310084825637,35.28260869565217,0.22763722260210117,0,3.8827251301698276,0.2256406595122108,23,5.2,187471723.2548482,0.0521774371084914,182.2,86.13333333333334,5.2,63095734.44801943,23,1,0,0,0,2,20.7,19.4,39.6,29.7,3.1780538303479458,0.6931471805599453,3.077312260546414,0.04578856995845222
2016-10-01,0.4558719694065026,-3.1681987469715964,0.008666345690900338,32.03478260869565,0.32050724187231927,0,3.8827251301698276,0.2256406595122108,14,4.6,45504450.943095624,0.02993271240760513,305.1,88.87096774193549,4.6,7943282.347242805,14,0,0,0,0,7,30.5,15.0,36.7,29.7,2.70805020110221,0.0,3.449987545831587,0.0820635349065367
2016-11-01,0.4742049805857583,-3.435328646650738,0.010232558139534883,31.82608695652174,0.3264747933113695,0,3.8827251301698276,0.2256406595122108,12,5.7,428707799.11425054,0.03066867804305195,281.6,90.03333333333333,5.7,354813389.23357606,12,2,0,0,0,4,27.7,15.8,35.3,30.0,2.5649493574615367,1.0986122886681096,3.3568971227655755,0.05953225418993855
2016-12-01,0.43951255464623745,-3.026094468960287,0.006211180124223602,33.46739130434783,0.27954248772300605,0,3.8827251301698276,0.2256406595122108,8,6.3,2860092821.1924396,0.054939332994347403,533.8,91.51612903225806,6.3,2818382931.264449,8,1,0,0,0,12,53.5,20.8,47.2,29.7,2.1972245773362196,0.6931471805599453,3.9982007016691985,0.17735712295440528
2017-01-01,0.43280187786975116,-2.299584457040616,0.012544802867383513,36.547826086956526,0.1914589420028593,0,4.006774804110054,0.21048083479407853,5,4.8,52273868.284107424,0.009724654872960998,403.9,86.7741935483871,4.8,15848931.924611108,5,0,0,0,0,6,41.9,16.2,47.2,28.6,1.791759469228055,0.0,3.758871825933971,0.10193930645548235
2017-02-01,0.3787884873089653,-1.929275348491604,0.003352490421455939,34.05434782608695,0.26275874930067766,0,4.006774804110054,0.21048083479407853,17,5.2,258691041.53883603,0.03961881615283666,338.5,87.07142857142857,5.2,63095734.44801943,17,3,0,0,0,7,44.3,20.5,55.4,27.6,2.8903717578961645,1.3862943611198906,3.8133070324889884,0.12593381781232219
2017-03-01,0.3936974745712605,-1.8955551080132291,0.007383100902378999,34.46739130434783,0.2509479704108907,0,4.006774804110054,0.21048083479407853,7,5.6,445583279.7539958,0.019621560289176616,252.3,86.48387096774194,5.6,251188643.1509572,7,2,0,0,0,2,25.1,14.1,37.1,28.6,2.0794415416798357,1.0986122886681096,3.261935314328648,0.0459635598797064
2017-04-01,0.38478040640951033,-1.5156253564035296,0.00936768149882904,37.452173913043474,0.16559955243364222,0,4.006774804110054,0.21048083479407853,25,5.5,298587756.8764669,0.05821023886248161,222.6,86.86666666666666,5.5,177827941.00389227,25,1,0,0,0,3,51.0,12.9,33.5,27.0,3.258096538021482,0.6931471805599453,3.9512437185814275,0.06363025032151995
2017-05-01,0.44554370531508236,-2.7395874190772247,0.010839269123567669,38.02173913043478,0.1493131099645677,0,4.006774804110054,0.21048083479407853,12,5.4,184320726.8421205,0.027322260107351722,141.5,89.16129032258064,5.4,125892541.17941713,12,1,0,0,0,0,18.9,15.9,38.9,26.4,2.5649493574615367,0.6931471805599453,2.990719731730447,0.029727986202353198
2017-06-01,0.439217454176889,-2.54015432829812,0.011477045908183632,40.619565217391305,0.07502952694722442,0,4.006774804110054,0.21048083479407853,10,4.7,35611865.555114135,0.020774695802365926,174.9,91.46666666666667,4.7,11220184.543019652,10,0,0,0,0,1,27.2,15.8,38.5,25.8,2.3978952727983707,0.0,3.339321977944068,0.04073603555905095
2017-07-01,0.42357582773272184,-1.0394720483327378,0.02412280701754386,42.417391304347824,0.023621557779573643,0,4.006774804110054,0.21048083479407853,15,5.2,100966086.14473952,0.03294779352106862,321.6,92.6774193548387,5.2,63095734.44801943,15,1,0,0,0,3,68.5,15.4,38.2,26.2,2.772588722239781,0.6931471805599453,4.241326752570746,0.08314305787238509
2017-08-01,0.49041628127711734,-1.7557691024537567,0.032663316582914576,40.91304347826087,0.06663765773606023,0,4.006774804110054,0.21048083479407853,11,5.2,100347006.45956656,0.02391676000671952,212.3,92.12903225806451,5.2,63095734.44801943,11,1,0,0,0,3,26.8,15.1,36.7,25.1,2.4849066497880004,0.6931471805599453,3.3250360206965914,0.05178063597347161
2017-09-01,0.46614290593094226,-3.4725326802545124,0.007844602166604408,39.33695652173913,0.11170510349972018,0,4.006774804110054,0.21048083479407853,13,5.7,498194087.15474135,0.033875800205845685,145.6,90.0,5.7,354813389.23357606,13,2,3,3,0,0,14.1,14.8,38.2,26.9,2.639057329615259,1.0986122886681096,2.714694743820879,0.3272120289776398
2017-10-01,0.3970307655534583,-2.370879200495321,0.0029797377830750892,34.17391304347826,0.2593398396220552,0,4.006774804110054,0.21048083479407853,18,5.5,312933608.33501494,0.042617204434150874,189.2,89.96774193548387,5.5,177827941.00389227,18,2,3,3,0,1,33.8,14.3,35.6,27.4,2.9444389791664403,1.0986122886681096,3.5496173867804286,0.34150471057830173
2017-11-01,0.46215050479395575,-3.25900679090108,0.009210159084566006,34.880434782608695,0.23913719152110402,0,4.006774804110054,0.21048083479407853,11,4.9,87890640.72204104,0.02374619367794383,499.6,90.6,4.9,22387211.385683425,11,0,3,3,0,8,70.5,11.7,35.6,27.6,2.4849066497880004,0.0,4.269697449699962,0.41473341992634866
2017-12-01,0.4403227013120151,-3.1816824472667617,0.004700854700854701,33.208695652173915,0.28693976502766205,0,4.006774804110054,0.21048083479407853,4,4.6,15914878.682715548,0.006971148298861133,304.7,89.3225806451613,4.6,7943282.347242805,4,0,3,3,0,1,27.3,17.3,42.8,28.5,1.6094379124341003,0.0,3.342861804649192,0.3485699417362294
2018-01-01,0.38353821157700496,-2.05730920398853,0.0031120331950207467,39.380434782608695,0.11046186361658483,0,3.6896152885749975,0.24924016813594596,4,5.1,60230317.12921143,0.007577964267754284,482.0,88.3225806451613,5.1,44668359.21509626,4,1,3,3,0,9,39.9,20.2,54.4,27.4,1.6094379124341003,0.6931471805599453,3.7111300630487563,0.435051433353263
2018-02-01,0.40855745478514527,-2.489368266261057,0.004507888805409466,36.92391304347826,0.18070491701373792,0,3.6896152885749975,0.24924016813594596,8,4.9,80809801.44478239,0.01688231770626296,333.7,88.10714285714286,4.9,22387211.385683425,8,0,3,3,0,3,54.2,17.3,49.3,27.5,2.1972245773362196,0.0,4.01096295328305,0.39307680256030675
2018-03-01,0.3853750429562545,-1.596008832417764,0.00863060989643268,40.23913043478261,0.08590787592465965,0,3.6896152885749975,0.24924016813594596,7,4.6,25700142.71008107,0.013872056243654847,269.1,86.38709677419355,4.6,7943282.347242805,7,0,2,2,0,5,27.3,13.4,33.1,27.8,2.0794415416798357,0.0,3.342861804649192,0.25922215428287954
2018-04-01,0.4018356243483869,-1.6813642514807503,0.011734028683181226,40.2695652173913,0.08503760800646487,0,3.6896152885749975,0.24924016813594596,15,5.0,124777084.65825795,0.03327384003307005,88.0,84.1,5.0,31622776.60168379,15,1,2,2,0,0,8.6,14.1,35.3,27.5,2.772588722239781,0.6931471805599453,2.2617630984737906,0.2152831269963949
2018-05-01,0.5303010030948634,-4.685174815916166,0.010273972602739725,40.92391304347826,0.06632684776527642,0,3.6896152885749975,0.24924016813594596,14,5.1,107541800.89095101,0.030782196378335156,109.2,85.54838709677419,5.1,44668359.21509626,14,1,2,2,0,0,18.3,15.1,40.0,27.6,2.70805020110221,0.6931471805599453,2.9601050959108397,0.23058243936127756
2018-06-01,0.42449076146022513,-2.13887082363911,0.012269938650306749,42.27173913043478,0.02778641138807736,0,3.6896152885749975,0.24924016813594596,8,4.8,48389284.98368684,0.016438380157679105,229.4,91.33333333333333,4.8,15848931.924611108,8,0,2,2,0,4,26.7,15.6,36.7,27.4,2.1972245773362196,0.0,3.3214324131932926,0.25834767118726404
2018-07-01,0.3604126323842967,-1.2326947288289043,0.006493506493506494,43.243478260869566,0.0,0,3.6896152885749975,0.24924016813594596,44,6.4,4697041800.740317,0.16129587647956495,224.9,92.29032258064517,6.4,3981071705.5349855,44,5,2,2,0,2,21.6,16.7,40.0,25.2,3.8066624897703196,1.791759469228055,3.1179499062782403,0.28221765610113925
2018-08-01,0.450526861379944,-3.094109222285564,0.008168028004667444,41.68478260869565,0.04457014981040608,0,3.6896152885749975,0.24924016813594596,134,6.9,51121617292.141945,1.0,318.3,92.12903225806451,6.9,22387211385.683468,134,22,2,2,0,4,44.6,15.5,36.4,24.4,4.90527477843843,3.1354942159291497,3.8199077165203406,0.4704366811131178
2018-09-01,0.3538451332385354,-0.2901572651561339,0.015235457063711912,38.11304347826087,0.14670230620998315,0,3.6896152885749975,0.24924016813594596,24,5.3,288956372.41062415,0.05582271620222937,112.39999999999999,87.23333333333333,5.3,89125093.8133744,24,5,2,2,0,0,18.9,14.3,39.2,27.0,3.2188758248682006,1.791759469228055,2.990719731730447,0.2299425372312455
2018-10-01,0.3161057789443114,-0.7472537611857486,0.0009489466691971911,35.880434782608695,0.21054267420898864,0,3.6896152885749975,0.24924016813594596,19,6.0,1125914046.840221,0.05600507035344267,92.5,86.64516129032258,6.0,1000000000.0,19,2,2,2,0,0,14.0,13.3,35.3,27.4,2.995732273553991,1.0986122886681096,2.70805020110221,0.2276642431750933
2018-11-01,0.4121051977865423,-2.405855549914288,0.006296296296296296,34.54347826086956,0.24877230061540379,0,3.6896152885749975,0.24924016813594596,7,5.0,62139687.50031892,0.014371026770700644,393.8,91.4,5.0,31622776.60168379,7,1,2,2,0,8,51.0,13.1,33.8,28.2,2.0794415416798357,0.6931471805599453,3.9512437185814275,0.29815889493552317
2018-12-01,0.38029613829294984,-1.3323310900876648,0.010280373831775701,37.87826086956522,0.15341580157891466,0,3.6896152885749975,0.24924016813594596,15,5.5,313654471.7547859,0.03586015799969392,329.8,91.48387096774194,5.5,177827941.00389227,15,2,2,2,0,4,35.8,19.2,45.7,27.8,2.772588722239781,1.0986122886681096,3.6054978451748854,0.2823631218953133
2019-01-01,0.46486073102048125,-3.4464538471173536,0.007816316560820713,32.72826086956522,0.30067756573630877,0,2.8523871144257584,0.35155589349045313,26,6.3,4272872076.055136,0.11488617197832474,418.1,87.90322580645162,6.3,2818382931.264449,26,6,2,2,0,6,96.1,23.5,58.3,28.0,3.295836866004329,1.9459101490553132,4.575741375297279,0.38438661899875515
2019-02-01,0.5362968447403946,-4.152439427123558,0.017598343685300208,32.858695652173914,0.2969478460869024,0,2.8523871144257584,0.35155589349045313,14,5.7,411138583.0712767,0.0349393791117075,291.5,87.85714285714286,5.7,354813389.23357606,14,1,2,2,0,2,28.8,15.8,42.5,27.4,2.70805020110221,0.6931471805599453,3.3945083935113587,0.25922154764372446
2019-03-01,0.4466335291941194,-1.878570745021944,0.02056555269922879,34.95652173913044,0.2369615217256169,0,2.8523871144257584,0.35155589349045313,7,5.6,431584105.9248807,0.019429868126611773,527.6,89.38709677419355,5.6,251188643.1509572,7,4,2,2,0,9,72.4,16.4,37.8,28.0,2.0794415416798357,1.6094379124341003,4.29592393562047,0.3291341895885199
2019-04-01,0.4051309723472475,-1.0170153826298982,0.01984126984126984,37.119565217391305,0.17511033753962824,0,2.8523871144257584,0.35155589349045313,16,4.9,114522296.20253143,0.03538905923177474,345.8,89.6,4.9,22387211.385683425,16,0,2,2,0,3,88.6,15.5,38.9,28.4,2.833213344056216,0.0,4.4953553199808844,0.29785391723423205
2019-05-01,0.37724368336807934,-1.659466424862913,0.005937234944868533,37.54347826086956,0.16298874867905766,0,2.8523871144257584,0.35155589349045313,15,5.4,189363669.00322253,0.034158230939054374,104.1,89.03225806451613,5.4,125892541.17941713,15,1,2,2,0,1,22.5,16.1,38.9,26.5,2.772588722239781,0.6931471805599453,3.157000421150113,0.2392596202641061
2019-06-01,0.3599648228136301,-1.285774031048004,0.00580046403712297,39.417391304347824,0.10940510971591977,0,2.8523871144257584,0.35155589349045313,9,5.1,126010784.91562031,0.019756898634243205,174.20000000000002,91.46666666666667,5.1,44668359.21509626,9,1,2,2,0,3,54.1,16.1,37.8,25.7,2.302585092994046,0.6931471805599453,4.009149716158869,0.2723617215021616
2019-07-01,0.39725996512194717,-2.086634835111141,0.006158583525789068,40.84782608695652,0.06850251756076331,0,2.8523871144257584,0.35155589349045313,15,5.7,633157797.9709837,0.04023515071688315,143.9,91.35483870967742,5.7,354813389.23357606,15,5,2,2,0,1,22.7,15.0,40.3,24.8,2.772588722239781,1.791759469228055,3.1654750481410856,0.24398476863776852
2019-08-01,0.3700883287978361,-1.9001909268539916,0.0015360983102918587,38.82608695652174,0.1263131721265618,0,2.8523871144257584,0.35155589349045313,14,5.0,151058875.9303521,0.0313780802729583,169.6,90.96774193548387,5.0,31622776.60168379,14,1,2,2,0,1,33.7,19.0,44.6,25.4,2.70805020110221,0.6931471805599453,3.5467396869528134,0.25644094111303695
2019-09-01,0.4423590750205916,-3.177262383971807,0.005249343832020997,37.88695652173913,0.1531671536022876,0,2.8523871144257584,0.35155589349045313,10,6.1,2406666106.796404,0.05324179140459433,125.3,90.86666666666666,6.1,1412537544.6227496,10,3,2,2,0,1,22.0,15.1,37.4,25.4,2.3978952727983707,1.3862943611198906,3.1354942159291497,0.24771915653817048
2019-10-01,0.45890910311606475,-3.074266304501272,0.010443864229765013,35.69565217391305,0.2158264437123142,0,2.8523871144257584,0.35155589349045313,10,4.8,46677693.88050186,0.02092622135581346,70.0,84.74193548387096,4.8,15848931.924611108,10,0,2,2,0,0,10.4,13.8,39.2,28.5,2.3978952727983707,0.0,2.4336133554004498,0.2234477625470085
2019-11-01,0.3838463691939255,-2.266995177173937,0.0008841732979664014,35.95652173913044,0.20836700441350153,0,2.8523871144257584,0.35155589349045313,10,5.0,77004268.18865666,0.021341486333824038,124.0,86.2,5.0,31622776.60168379,10,1,2,2,0,1,22.0,12.4,38.5,29.4,2.3978952727983707,0.6931471805599453,3.1354942159291497,0.23734690507023937
2019-12-01,0.41443518965729004,-2.8454859814461977,0.0020387359836901123,38.243478260869566,0.14297258656057688,0,2.8523871144257584,0.35155589349045313,3,4.5,8035950.796526244,0.004607622211239201,382.8,86.25806451612904,4.5,5623413.251903491,3,0,2,2,0,5,67.5,12.8,34.2,29.7,1.3862943611198906,0.0,4.22683374526818,0.2888083883062676
2020-01-01,0.42574223196629546,-1.4918507288952951,0.01968503937007874,38.880434782608695,0.12475912227264252,0,-2.4536953421055205,1.0,16,5.3,166486138.85838774,0.03610060560554458,183.5,87.16129032258064,5.3,89125093.8133744,16,1,2,2,0,0,18.9,18.6,58.7,28.6,2.833213344056216,0.6931471805599453,2.990719731730447,0.2652899692554147
2020-02-01,0.45972018704613465,-2.952416962057717,0.011981566820276499,32.41304347826087,0.3096910548890409,0,-2.4536953421055205,1.0,13,6.2,2099072935.4210129,0.055796802986041893,423.4,88.58620689655173,6.2,1995262314.9688828,13,1,2,2,0,9,41.5,14.6,40.0,28.4,2.639057329615259,0.6931471805599453,3.7495040759303713,0.3275154759632018
2020-03-01,0.38293397111308325,-2.249619109368146,0.000851063829787234,16.98260869565217,0.7509168894138125,1,-2.4536953421055205,1.0,20,6.2,2153390534.1647887,0.07233005327418807,482.4,88.74193548387096,6.2,1995262314.9688828,20,2,2,2,0,8,55.2,14.0,35.6,28.0,3.044522437723423,1.0986122886681096,4.028916756899646,0.3218912394772672
2020-04-01,0.4676097103652307,-2.6035014377800767,0.01775147928994083,9.695652173913043,0.959283893827314,1,-2.4536953421055205,1.0,15,4.9,95376081.609117,0.03287124899985179,273.7,86.7,4.9,22387211.385683425,15,0,2,2,0,4,39.5,15.8,38.2,27.9,2.772588722239781,0.0,3.7013019741124933,0.269917470494542
2020-05-01,0.40024233263710773,-2.128874315203277,0.006426735218508998,9.695652173913045,0.9592838938273139,0,-2.4536953421055205,1.0,10,4.5,29503384.407349695,0.020691051726258645,326.3,87.74193548387096,4.5,5623413.251903491,10,0,2,2,0,6,82.4,15.7,39.2,28.1,2.3978952727983707,0.0,4.423648309364701,0.3151653439810749
2020-06-01,0.4539013284906478,-2.8721767444109534,0.011434511434511435,9.869565217391305,0.9543109342947722,0,-2.4536953421055205,1.0,13,5.7,484001444.8138767,0.0336814588585605,170.6,90.36666666666666,5.7,354813389.23357606,13,3,2,2,0,2,34.3,17.1,40.7,26.6,2.639057329615259,1.3862943611198906,3.563882963939251,0.2597366127445361
2020-07-01,0.462199423196277,-2.853526354383896,0.013676588897827836,10.130434782608695,0.9468514949959594,0,-2.4536953421055205,1.0,8,4.8,49941468.107023016,0.016459634364765965,172.2,91.51612903225806,4.8,15848931.924611108,8,0,2,2,0,0,17.2,16.5,39.6,24.9,2.1972245773362196,0.0,2.9014215940827497,0.22884370241457602
2020-08-01,0.3809383880996503,-1.5457500457746784,0.008093525179856115,10.495652173913044,0.9364082799776217,0,-2.4536953421055205,1.0,32,5.3,427725826.4275828,0.07576801374245404,180.0,91.3225806451613,5.3,89125093.8133744,32,7,1,1,0,1,21.0,16.9,41.8,26.0,3.4965075614664802,2.0794415416798357,3.091042453358316,0.1431568245077455
2020-09-01,0.4863334958502231,-3.009408321723803,0.017889087656529516,9.66304347826087,0.9602163237396656,0,-2.4536953421055205,1.0,16,4.9,101943839.02612734,0.0352168210920597,149.9,89.46666666666667,4.9,22387211.385683425,16,0,1,1,0,1,23.7,13.0,41.0,26.5,2.833213344056216,0.0,3.2068032436339315,0.14296363793749353
2020-10-01,0.3902157276787845,-2.489820790828145,0.0,9.608695652173912,0.961770373593585,0,-2.4536953421055205,1.0,12,5.0,80930957.12185758,0.025906533094694758,251.4,92.06451612903226,5.0,31622776.60168379,12,1,1,1,0,1,21.7,16.8,39.6,27.7,2.5649493574615367,0.6931471805599453,3.122364924487357,0.1391347952298051
2020-11-01,0.45309977928360334,-2.9328843418559094,0.010570824524312896,10.947826086956523,0.923478585193013,0,-2.4536953421055205,1.0,6,4.8,31096874.90255953,0.011690315168564365,243.1,89.73333333333333,4.8,15848931.924611108,6,0,1,1,0,3,35.5,13.4,42.5,27.8,1.9459101490553132,0.0,3.597312260588446,0.16784709079196045
2020-12-01,0.442892248755462,-2.0941674756717323,0.017278617710583154,12.891304347826088,0.8679057624168584,0,-2.4536953421055205,1.0,15,4.6,39879249.06782172,0.032111325023251494,357.8,89.70967741935483,4.8,15848931.924611108,17,0,1,1,0,4,82.0,19.7,47.5,28.2,2.8903717578961645,0.0,4.418840607796598,0.2159098278062068
2021-01-01,0.504579312455671,-4.943244806575932,0.0011242270938729624,9.565217391304348,0.9630136134767203,0,5.729095438572441,0.0,6,4.7,22014901.49478796,0.011565954749575112,629.9,90.38709677419355,4.7,11220184.543019652,6,0,1,1,0,9,157.6,15.1,43.2,27.7,1.9459101490553132,0.0,5.066385309200747,0.2952969538724937
2021-02-01,0.432760102823282,-3.440588961054677,0.0,9.5,0.9648784733014235,0,5.729095438572441,0.0,12,5.1,116434348.59786452,0.026392684775750946,374.0,88.89285714285714,5.1,44668359.21509626,12,1,1,1,0,5,69.5,17.4,46.8,28.5,2.5649493574615367,0.6931471805599453,4.255612709818223,0.2133717019006594
2021-03-01,0.43159446430859755,-3.1802313323600258,0.002574002574002574,10.695652173913043,0.9306893765151987,0,5.729095438572441,0.0,11,4.7,41816394.81038463,0.023115294173075816,410.3,87.93548387096774,4.7,11220184.543019652,11,0,1,1,0,8,43.5,14.8,40.7,28.1,2.4849066497880004,0.0,3.7954891891721947,0.2053320522497774
2021-04-01,0.3879581650900288,-2.310615923662329,0.0014144271570014145,9.684782608695652,0.9595947037980979,0,5.729095438572441,0.0,11,6.0,1315027945.8051994,0.040549514120051484,95.0,83.06666666666666,6.0,1000000000.0,11,4,1,1,0,1,35.3,13.9,36.4,28.0,2.4849066497880004,1.6094379124341003,3.591817741270805,0.15134782005811775
2021-05-01,0.35834503988545435,-1.6126775850695931,0.0018115942028985507,10.26086956521739,0.9431217753465532,0,5.729095438572441,0.0,8,5.8,541554758.423866,0.0231913469584378,49.6,85.61290322580645,5.8,501187233.6272715,8,1,1,1,0,0,8.4,15.0,37.4,27.2,2.1972245773362196,0.6931471805599453,2.2407096892759584,0.12315738480061303
2021-06-01,0.3299731995067721,-1.143539923254222,0.0,11.347826086956522,0.9120407782681669,0,5.729095438572441,0.0,10,5.1,63587303.43361395,0.02115776642146739,165.5,87.3,5.1,44668359.21509626,10,1,1,1,0,2,30.5,13.2,33.5,27.5,2.3978952727983707,0.6931471805599453,3.449987545831587,0.14129768921608976
2021-07-01,0.4162596586806034,-2.894051698410177,0.001953125,8.271739130434783,1.0,0,5.729095438572441,0.0,6,4.9,41846030.070912585,0.011837504483099575,123.2,88.09677419354838,4.9,22387211.385683425,6,0,1,1,0,0,18.6,17.2,42.1,26.2,1.9459101490553132,0.0,2.975529566236472,0.1343956238578593
2021-08-01,0.5225964157836971,-3.182354463777689,0.024891774891774892,8.704347826086956,0.9876297631628023,0,5.729095438572441,0.0,11,5.0,80918930.83418857,0.023650729319725936,216.8,91.80645161290323,5.0,31622776.60168379,11,1,1,1,0,2,29.6,14.5,36.0,25.9,2.4849066497880004,0.6931471805599453,3.4210000089583352,0.14509438433576846
2021-09-01,0.4019954348744524,-2.459744125957212,0.00322234156820623,9.369565217391305,0.9686081929508299,0,5.729095438572441,0.0,12,4.9,77267843.48808818,0.02585637369366513,259.0,91.8,4.9,22387211.385683425,12,0,1,1,0,2,28.2,15.1,42.8,26.0,2.5649493574615367,0.0,3.374168709274236,0.15637631451148581
2021-10-01,0.42575028296081996,-2.2315799163945043,0.011560693641618497,11.521739130434783,0.907067818735625,0,5.729095438572441,0.0,12,5.0,133173458.73364638,0.02662189517491505,203.9,90.87096774193549,5.0,31622776.60168379,12,1,1,1,0,0,18.4,11.8,32.0,27.7,2.5649493574615367,0.6931471805599453,2.9652730660692823,0.1160327936670967
2021-11-01,0.45215202136072224,-3.205238766493428,0.0073461891643709825,12.152173913043478,0.8890408404301611,0,5.729095438572441,0.0,6,4.3,11629244.965416603,0.011423742860211297,462.1,91.56666666666666,4.3,2818382.9312644494,6,0,1,1,0,12,32.2,11.6,29.9,27.8,1.9459101490553132,0.0,3.502549875922443,0.20615319074033778
2021-12-01,0.31262885854319894,-0.4579675642347319,0.0032733224222585926,12.304347826086957,0.884689500839187,0,5.729095438572441,0.0,21,5.0,168057700.19894138,0.047400320649323806,346.8,89.12903225806451,5.0,31622776.60168379,21,1,1,1,0,6,42.0,16.3,37.8,28.9,3.091042453358316,0.6931471805599453,3.7612001156935624,0.1851099768328558
2022-01-01,0.4199962008905347,-3.1553453384998247,0.0,12.982608695652175,0.8652949586622739,0,4.053251013030512,0.2048010844294228,25,5.1,186369460.17462265,0.05667362189945902,286.3,86.19354838709677,5.1,44668359.21509626,25,1,1,1,0,5,53.1,17.5,42.5,28.9,3.258096538021482,0.6931471805599453,3.9908341858524357,0.1943121142086816
2022-02-01,0.42351524203359314,-1.2993716568397669,0.021252796420581657,13.097826086956522,0.862000372971965,0,4.053251013030512,0.2048010844294228,7,4.9,55229499.83285961,0.014276404842730203,341.7,86.92857142857143,4.9,22387211.385683425,7,0,1,1,0,6,40.9,15.5,38.9,28.3,2.0794415416798357,0.0,3.735285826928092,0.186265648268947
