time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,relative_humidity_2m_mean,latitude,longitude,timezone,source,extreme_weather_score,extreme_weather_category,is_extreme_weather_day,extreme_weather_reason
2009-05-27,27.9,22.8,24.7,3.1,3.1,14.5,30.6,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-05-28,27.6,22.7,24.4,3.3,3.3,12.2,27.0,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-05-29,27.5,22.6,24.3,6.1,6.1,11.6,26.3,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-05-30,28.1,22.7,24.5,4.9,4.9,8.9,28.4,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-05-31,27.4,23.2,24.8,4.4,4.4,11.2,25.9,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-01,28.5,22.8,25.0,0.4,0.4,6.9,23.0,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-02,28.0,22.4,25.0,0.0,0.0,12.3,26.3,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-03,28.1,23.3,25.1,0.0,0.0,10.2,25.6,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-04,27.3,22.7,24.7,0.4,0.4,11.5,27.7,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-05,27.7,22.4,24.5,0.2,0.2,10.7,26.6,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-06,28.3,22.0,24.7,0.5,0.5,10.2,25.9,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-07,27.7,22.5,24.6,2.1,2.1,13.0,27.4,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-08,28.0,23.0,24.5,7.0,7.0,10.9,28.8,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-09,27.2,22.1,23.9,9.6,9.6,8.7,24.8,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-10,28.5,22.2,24.7,1.7,1.7,7.0,22.0,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-11,27.3,22.9,24.2,2.3,2.3,8.5,22.0,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-12,27.6,21.9,24.4,0.4,0.4,8.2,22.0,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-13,27.1,22.1,24.2,0.0,0.0,14.8,32.0,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-14,26.7,21.1,23.3,0.0,0.0,12.6,27.4,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-15,26.5,21.3,23.4,0.0,0.0,14.8,30.2,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-16,27.1,21.2,23.7,0.0,0.0,10.7,28.4,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-17,27.5,21.6,24.2,0.0,0.0,10.5,25.9,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-18,27.6,22.0,24.3,0.0,0.0,12.5,27.7,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-19,27.8,22.7,24.6,0.2,0.2,15.1,31.7,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-20,27.1,22.2,24.2,0.0,0.0,16.6,33.5,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-21,26.9,21.3,23.6,0.0,0.0,14.7,30.2,84,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-22,27.5,20.9,23.5,0.0,0.0,11.5,26.3,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-23,27.3,20.8,23.6,0.0,0.0,12.4,29.5,84,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-24,27.1,21.0,23.5,0.0,0.0,12.4,28.4,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-25,27.4,20.6,23.4,0.0,0.0,12.4,29.2,84,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-26,27.6,21.6,24.0,0.0,0.0,12.7,29.5,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-27,28.3,21.9,24.5,1.3,1.3,10.7,30.2,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-28,27.9,22.4,24.6,0.5,0.5,17.2,37.4,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-29,27.7,22.1,24.1,0.0,0.0,16.8,34.6,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-06-30,26.9,21.2,23.5,0.0,0.0,17.1,35.6,82,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-01,27.3,21.0,23.6,0.6,0.6,15.1,31.3,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-02,27.8,22.2,24.2,0.9,0.9,15.3,32.8,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-03,27.7,22.7,24.3,1.8,1.8,15.1,32.8,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-04,27.9,22.1,24.3,0.0,0.0,13.4,31.3,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-05,28.1,21.7,24.3,0.0,0.0,13.8,31.7,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-06,27.1,21.8,24.0,0.5,0.5,17.1,36.0,84,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-07,26.2,20.8,23.0,0.0,0.0,16.9,34.2,80,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-08,26.3,19.9,22.5,0.0,0.0,15.3,32.4,79,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-09,27.3,19.6,22.9,0.0,0.0,18.1,37.8,81,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-10,26.5,20.7,23.0,0.4,0.4,17.9,37.1,79,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-11,26.0,19.8,22.5,0.0,0.0,18.2,40.0,75,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2009-07-12,25.8,20.2,22.7,0.0,0.0,19.8,41.4,71,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2009-07-13,26.6,20.0,22.8,0.0,0.0,19.5,38.9,77,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-14,26.8,21.1,23.5,0.7,0.7,18.8,41.0,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2009-07-15,27.8,21.6,24.0,0.0,0.0,16.9,38.9,81,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-16,27.2,21.4,23.6,0.0,0.0,20.5,40.7,81,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2009-07-17,25.9,20.9,22.9,0.6,0.6,18.9,38.5,82,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-18,26.6,20.8,23.3,1.4,1.4,16.7,34.2,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-19,28.2,21.2,24.2,0.4,0.4,9.7,29.2,82,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-20,27.1,21.2,23.8,2.6,2.6,13.2,29.2,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-21,27.2,21.9,23.9,2.5,2.5,18.8,37.4,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-22,26.6,21.7,23.6,6.6,6.6,14.5,29.9,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-23,27.5,21.9,23.7,13.7,13.7,8.7,28.8,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-24,27.4,21.7,23.9,6.5,6.5,11.2,27.7,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-25,27.0,21.4,23.9,1.5,1.5,16.9,35.3,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-26,27.8,21.6,24.0,0.0,0.0,17.1,34.9,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-27,26.9,21.8,23.6,2.3,2.3,17.3,39.2,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-28,27.0,21.1,23.4,3.3,3.3,16.9,37.1,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-29,26.8,21.1,23.2,2.1,2.1,17.6,37.4,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-30,26.7,20.6,22.9,0.0,0.0,16.1,33.8,79,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-07-31,26.6,19.7,22.5,0.0,0.0,17.8,37.1,78,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-01,27.0,19.8,22.7,0.0,0.0,17.4,36.4,79,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-02,26.9,20.6,23.2,0.3,0.3,20.0,41.8,81,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2009-08-03,27.0,20.9,23.2,1.2,1.2,17.2,37.4,81,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-04,28.1,21.1,23.8,0.0,0.0,15.7,35.3,81,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-05,28.3,21.0,23.9,0.0,0.0,15.3,33.8,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-06,27.7,21.3,23.8,0.0,0.0,15.6,33.8,82,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-07,26.4,21.2,23.1,1.8,1.8,20.1,39.6,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-08,27.1,20.9,23.3,0.6,0.6,14.7,33.5,81,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-09,27.8,20.3,23.4,1.3,1.3,14.5,32.4,82,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-10,28.9,21.1,24.2,0.0,0.0,14.8,32.4,82,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-11,28.7,21.6,24.4,0.6,0.6,14.0,34.9,82,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-12,28.5,21.7,24.3,0.1,0.1,17.9,37.1,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-13,28.1,21.9,24.1,1.1,1.1,14.4,36.0,84,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-14,29.0,22.0,24.6,0.0,0.0,17.3,37.8,81,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-15,27.5,21.5,24.1,2.0,2.0,14.9,32.4,84,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-16,29.2,22.1,24.7,0.2,0.2,18.7,40.0,82,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2009-08-17,29.1,22.3,24.9,0.0,0.0,18.1,37.8,81,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-18,29.0,21.5,24.4,0.0,0.0,18.0,37.8,80,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-19,27.8,21.5,23.8,0.3,0.3,21.6,43.6,81,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2009-08-20,27.5,21.1,23.6,0.6,0.6,21.0,46.1,79,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2009-08-21,28.3,21.1,24.0,0.1,0.1,17.4,37.8,79,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-22,28.6,21.1,24.1,0.0,0.0,18.5,39.2,79,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-23,27.9,20.9,23.7,0.1,0.1,18.7,39.2,80,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-24,28.3,20.8,23.7,0.0,0.0,19.3,39.2,78,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-25,28.0,20.7,23.5,0.0,0.0,16.3,36.0,78,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-26,27.9,20.6,23.3,0.0,0.0,15.6,34.6,78,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-27,27.9,19.9,23.1,0.0,0.0,16.4,36.4,76,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-28,28.1,19.9,23.4,0.0,0.0,16.3,34.9,77,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-08-29,27.8,20.8,23.5,0.4,0.4,20.6,40.0,79,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2009-08-30,29.0,21.1,24.1,0.8,0.8,17.9,40.0,80,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2009-08-31,27.7,21.3,23.7,2.3,2.3,16.7,35.6,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-01,27.7,20.7,23.4,1.1,1.1,17.7,37.1,82,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-02,26.9,21.0,23.2,3.8,3.8,14.2,32.0,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-03,26.7,21.5,23.3,9.1,9.1,16.5,34.2,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-04,28.8,21.4,24.1,0.6,0.6,16.1,34.9,82,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-05,28.3,20.7,23.9,1.0,1.0,15.6,36.0,81,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-06,28.6,21.4,24.0,3.0,3.0,18.1,40.0,82,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2009-09-07,27.1,21.2,23.7,6.7,6.7,14.0,35.6,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-08,29.8,21.7,24.9,2.3,2.3,15.4,34.9,81,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-09,29.5,21.9,24.7,1.6,1.6,14.2,33.1,81,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-10,29.8,21.5,24.9,0.0,0.0,11.2,30.6,79,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-11,29.6,21.5,24.9,0.1,0.1,14.5,33.8,79,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-12,29.8,21.9,25.0,0.7,0.7,18.0,38.9,79,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-13,29.2,22.0,24.8,3.2,3.2,17.4,38.2,82,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-14,29.8,22.2,25.2,0.8,0.8,15.8,38.9,79,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-15,29.1,22.2,25.0,2.8,2.8,14.6,31.3,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-16,27.7,22.3,24.2,8.1,8.1,16.3,34.2,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-17,28.9,22.1,24.7,3.0,3.0,17.6,34.9,84,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-18,27.8,22.1,24.2,4.8,4.8,15.1,32.0,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-19,27.5,21.9,23.9,4.4,4.4,14.8,31.3,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-20,26.1,21.5,23.2,13.8,13.8,14.0,30.2,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-21,23.9,21.4,22.2,27.0,27.0,14.4,31.3,97,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2009-09-22,26.2,21.5,23.0,8.2,8.2,16.3,33.1,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-23,27.4,21.6,23.6,0.4,0.4,14.1,31.0,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-24,28.5,21.6,24.2,0.3,0.3,10.5,25.9,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-25,28.7,20.7,24.0,0.0,0.0,11.5,27.7,77,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-26,28.2,19.8,23.9,0.0,0.0,12.6,29.2,78,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-27,28.6,21.0,24.4,0.0,0.0,12.6,29.2,71,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-28,29.4,21.5,24.8,0.0,0.0,12.1,29.9,67,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-29,29.6,21.2,24.7,0.4,0.4,13.7,33.5,78,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-09-30,28.5,21.2,24.3,0.7,0.7,15.6,33.8,81,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-01,27.2,21.5,23.6,12.3,12.3,15.9,35.3,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-02,25.4,21.6,22.7,21.8,21.8,16.1,33.1,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2009-10-03,27.3,21.3,23.6,1.1,1.1,16.5,34.2,84,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-04,27.0,20.7,23.5,1.2,1.2,15.3,32.8,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-05,28.4,21.0,24.1,1.2,1.2,12.4,29.2,84,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-06,28.4,20.9,24.0,0.0,0.0,13.7,30.2,81,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-07,28.0,20.8,23.9,0.4,0.4,14.7,31.7,82,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-08,28.6,21.7,24.3,2.1,2.1,11.4,28.1,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-09,29.3,22.6,25.0,0.1,0.1,17.7,37.1,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-10,30.0,22.2,25.3,1.9,1.9,13.4,33.8,79,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-11,29.8,22.3,25.1,2.1,2.1,14.4,37.4,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-12,28.7,22.4,25.0,1.9,1.9,15.2,32.8,82,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-13,28.6,22.1,24.8,1.6,1.6,12.6,30.2,82,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-14,29.7,21.4,24.9,0.0,0.0,11.6,29.9,76,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-15,30.5,21.0,25.0,0.0,0.0,12.4,29.5,69,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-16,30.1,20.4,24.7,0.0,0.0,13.7,32.4,73,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-17,30.5,21.5,25.5,0.0,0.0,12.2,34.6,73,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-18,30.8,22.7,26.2,0.3,0.3,13.8,35.6,75,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-19,30.9,23.3,26.4,0.5,0.5,13.1,33.5,78,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-20,31.4,23.2,26.6,0.0,0.0,15.3,37.8,74,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-21,30.9,23.0,26.1,0.2,0.2,14.5,34.6,76,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-22,29.4,22.8,25.8,1.7,1.7,13.3,27.4,80,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-23,30.0,22.9,25.2,10.2,10.2,10.8,32.8,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-24,29.4,22.8,24.9,8.3,8.3,11.6,35.3,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-25,29.2,22.9,25.5,1.3,1.3,14.3,31.7,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-26,29.9,22.8,25.6,2.1,2.1,13.5,30.2,80,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-27,28.9,22.3,25.1,0.8,0.8,11.3,27.4,82,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-28,29.7,22.3,25.4,0.0,0.0,10.2,27.4,79,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-29,30.5,22.5,25.9,0.0,0.0,11.3,29.9,78,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-30,29.7,22.8,25.7,0.8,0.8,13.3,31.3,78,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-10-31,30.0,22.2,25.6,0.1,0.1,12.8,32.8,75,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-11-01,29.5,22.4,25.4,0.7,0.7,10.1,30.2,79,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-11-02,30.1,22.6,26.1,1.6,1.6,12.9,32.4,78,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-11-03,31.0,23.6,26.5,1.1,1.1,10.0,31.7,77,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-11-04,31.4,23.0,26.8,0.0,0.0,16.5,38.2,77,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2009-11-05,31.4,23.1,26.8,1.4,1.4,13.4,32.0,76,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
